split_id,train_start_utc,train_end_utc,test_start_utc,test_end_utc,is_train_split,is_test_split,ts_utc,ts_target_utc,y_demand_t_plus_1,day_of_week,demand_lag_168h,demand_lag_1h,demand_lag_24h,demand_w,flag_demand_imputed,flag_grid_exporting,flag_pool_imputed,flag_pv_imputed,flag_temp_imputed,hour,hour_cos,hour_sin,is_holiday_it,is_weekend,month,outdoor_temp_c,outdoor_temp_c_lag_168h,outdoor_temp_c_lag_1h,outdoor_temp_c_lag_24h,pool_w,pool_w_lag_168h,pool_w_lag_1h,pool_w_lag_24h,pv_w,pv_w_lag_168h,pv_w_lag_1h,pv_w_lag_24h,is_daylight,pv_regime,pool_on,pool_on_lag_1h,pool_switch,temp_bin,demand_w_obs,pv_w_obs,pool_w_obs,demand_imputed_interp,demand_imputed_ffill,demand_imputed_fallback,demand_imputed_any,pool_imputed_interp,pool_imputed_ffill,pool_imputed_fallback,pool_imputed_any,temp_imputed_interp,temp_imputed_ffill,temp_imputed_fallback,temp_imputed_any,pv_imputed_interp,pv_imputed_ffill_night_ok,pv_imputed_fallback_zero,pv_imputed_any,flag_demand_imputed_new,flag_pv_imputed_new,flag_pool_imputed_new,flag_temp_imputed_new,imputed_any,imputed_count,gaplen_demand_h,gaplen_pv_h,gaplen_pool_h,gaplen_temp_h,gaplen_bin_demand,gaplen_bin_pv,gaplen_bin_pool,gaplen_bin_temp,prov_demand_lag_1h_imputed,prov_pv_lag_1h_imputed,prov_pool_lag_1h_imputed,prov_temp_lag_1h_imputed,prov_demand_lag_24h_imputed,prov_pv_lag_24h_imputed,prov_pool_lag_24h_imputed,prov_temp_lag_24h_imputed,prov_demand_lag_168h_imputed,prov_pv_lag_168h_imputed,prov_pool_lag_168h_imputed,prov_temp_lag_168h_imputed
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-14 23:00:00+00:00,2025-12-15 00:00:00+00:00,2452.1323059774168,6,507.7373618155278,2815.205026875777,448.0172425146945,2468.623559919889,0,0,0,0,0,23,0.965925826289068,-0.2588190451025215,0,1,12,3.4191204095,5.113237369055556,3.846845752,3.955130451444445,19.199218554861112,19.18124122477778,19.08259467594445,19.95647346719445,0.0,0.0,0.0,0.0,0,night,0,0.0,0,1,2468.623559919889,0.0,19.199218554861112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 00:00:00+00:00,2025-12-15 01:00:00+00:00,2439.418054687833,0,519.7730338943334,2468.623559919889,437.5810445442223,2452.1323059774168,0,0,0,0,0,0,1.0,0.0,0,0,12,3.171738211833333,4.747346141083333,3.4191204095,3.699397339361111,19.444211328805554,19.46589619311111,19.199218554861112,19.86339547672222,0.0,0.0,0.0,0.0,0,night,0,0.0,0,1,2452.1323059774168,0.0,19.444211328805554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 01:00:00+00:00,2025-12-15 02:00:00+00:00,2414.1634617512777,0,405.7923137641389,2452.1323059774168,443.58453827025,2439.418054687833,0,0,0,0,0,1,0.9659258262890684,0.2588190451025207,0,0,12,2.81894241825,4.437490121805555,3.171738211833333,3.2347561561666667,19.38378533836111,19.523734779861112,19.444211328805554,19.90039977561111,0.0,0.0,0.0,0.0,0,night,0,0.0,0,1,2439.418054687833,0.0,19.38378533836111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 02:00:00+00:00,2025-12-15 03:00:00+00:00,2415.747803679861,0,372.36200877152777,2439.418054687833,391.6266112256944,2414.1634617512777,0,0,0,0,0,2,0.8660254037844387,0.4999999999999999,0,0,12,2.7323275916944443,4.158408715472223,2.81894241825,2.868451159333333,19.176134203666667,19.460435619138888,19.38378533836111,19.94734008361112,0.0,0.0,0.0,0.0,0,night,0,0.0,0,1,2414.1634617512777,0.0,19.176134203666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 03:00:00+00:00,2025-12-15 04:00:00+00:00,3021.860150356333,0,368.5349669416945,2414.1634617512777,388.8593881775834,2415.747803679861,0,0,0,0,0,3,0.7071067811865476,0.7071067811865476,0,0,12,2.5260850636666667,4.229704332333333,2.7323275916944443,2.8213079144166664,19.098450773222226,19.618550223777778,19.176134203666667,19.969060300694444,0.0,0.0,0.0,0.0,0,night,0,0.0,0,1,2415.747803679861,0.0,19.098450773222226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 04:00:00+00:00,2025-12-15 05:00:00+00:00,3994.380775009528,0,1005.0115228406112,2415.747803679861,914.7980906415556,3021.860150356333,0,0,0,0,0,4,0.5000000000000001,0.8660254037844386,0,0,12,2.4089149463055555,3.863478075416667,2.5260850636666667,2.6458333251944444,19.20344796330556,19.71751694938889,19.098450773222226,19.615201065666664,0.0,0.0,0.0,0.0,0,night,0,0.0,0,1,3021.860150356333,0.0,19.20344796330556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 05:00:00+00:00,2025-12-15 06:00:00+00:00,3760.357407745972,0,2463.0570198719447,3021.860150356333,2989.7081982239165,3994.380775009528,0,0,0,0,0,5,0.2588190451025207,0.9659258262890684,0,0,12,2.192809210694445,3.6995231845277776,2.4089149463055555,2.5887741676666667,19.64009619238889,20.19084349711112,19.20344796330556,20.44384711611111,0.0,0.0,0.0,0.0,0,night,0,0.0,0,1,3994.380775009528,0.0,19.64009619238889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 06:00:00+00:00,2025-12-15 07:00:00+00:00,2715.4849584707777,0,2881.376123968112,3994.380775009528,3062.9793509173887,3760.357407745972,0,0,0,0,0,6,6.123233995736766e-17,1.0,0,0,12,2.4883945030277776,3.539248234,2.192809210694445,2.2750013179722224,20.016389504722223,19.92514088775,19.64009619238889,20.58616440075,0.0,0.0,0.0,0.0,0,night,0,0.0,0,1,3760.357407745972,0.0,20.016389504722223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 07:00:00+00:00,2025-12-15 08:00:00+00:00,2812.8167717373053,0,3606.760071677639,3760.357407745972,3326.10154173925,2715.4849584707777,0,0,0,0,0,7,-0.2588190451025206,0.9659258262890684,0,0,12,2.3229276531944443,3.933178697166667,2.4883945030277776,2.44421129125,19.233584415333336,20.204008038027776,20.016389504722223,20.484076916555555,74.8569207888889,95.07314795872225,0.0,165.86149434466668,1,low,0,0.0,0,1,2715.4849584707777,74.8569207888889,19.233584415333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 08:00:00+00:00,2025-12-15 09:00:00+00:00,926.0382755021388,0,1490.2497809967224,2715.4849584707777,2452.2545051689444,2812.8167717373053,0,0,0,0,0,8,-0.4999999999999998,0.8660254037844387,0,0,12,3.7048967176666654,4.993110326916667,2.3229276531944443,4.576603160833333,19.40022165913889,19.59870693838889,19.233584415333336,20.35196299825,406.2769342608056,430.6403962305,74.8569207888889,692.5243737706945,1,low,0,0.0,0,1,2812.8167717373053,406.2769342608056,19.40022165913889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 09:00:00+00:00,2025-12-15 10:00:00+00:00,-658.7976389963055,0,-162.5748837751389,2812.8167717373053,973.2970321093612,926.0382755021388,0,0,0,0,0,9,-0.7071067811865475,0.7071067811865476,0,0,12,6.760384475222222,6.383290280944444,3.7048967176666654,7.162006507277778,18.931502167666668,19.75531391427777,19.40022165913889,20.749756153166665,815.0818738891112,976.8995083493888,406.2769342608056,1070.8229528604445,1,med,0,0.0,0,2,926.0382755021388,815.0818738891112,18.931502167666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 10:00:00+00:00,2025-12-15 11:00:00+00:00,1206.2266350876666,0,-491.1628562678889,926.0382755021388,178.64155084516665,-658.7976389963055,0,1,0,0,0,10,-0.8660254037844387,0.4999999999999999,0,0,12,9.326779951222225,8.674915354222222,6.760384475222222,9.614448982194444,19.03994528827777,20.246176130027777,18.931502167666668,21.13955639163889,1145.9161380374169,1400.5904509373056,815.0818738891112,1365.5434565519445,1,med,0,0.0,0,2,-658.7976389963055,1145.9161380374169,19.03994528827777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 11:00:00+00:00,2025-12-15 12:00:00+00:00,-272.5475546961945,0,-527.9809694466111,-658.7976389963055,-35.72138645980555,1206.2266350876666,0,0,0,0,0,11,-0.9659258262890682,0.258819045102521,0,0,12,9.59636497275,11.60441914527778,9.326779951222225,11.983135964833332,19.82063749125,20.3928941285,19.03994528827777,20.220688100222223,733.9601978418333,1450.3874673949722,1145.9161380374169,1437.615677087167,1,med,0,0.0,0,2,1206.2266350876666,733.9601978418333,19.82063749125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 12:00:00+00:00,2025-12-15 13:00:00+00:00,276.66675283327777,0,-188.70074052161115,1206.2266350876666,719.626894346361,-272.5475546961945,0,1,0,0,0,12,-1.0,1.2246467991473532e-16,0,0,12,10.382548519472222,13.966008553805557,9.59636497275,13.233206213611112,19.00854338322222,20.20799248622222,19.82063749125,19.98677321013889,739.7746233493334,1341.3183366173057,733.9601978418333,1316.6411526648333,1,med,0,0.0,0,3,-272.5475546961945,739.7746233493334,19.00854338322222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 13:00:00+00:00,2025-12-15 14:00:00+00:00,1007.5207156481111,0,-228.46237068030555,-272.5475546961945,36.13187606141667,276.66675283327777,0,0,0,0,0,13,-0.9659258262890684,-0.2588190451025208,0,0,12,11.750826005277778,16.460745225333334,10.382548519472222,15.212682660638889,19.41134607069445,24.94417461116667,19.00854338322222,20.07586033555556,897.1466770502221,1054.903089294639,739.7746233493334,1033.8994353391388,1,med,0,0.0,0,3,276.66675283327777,897.1466770502221,19.41134607069445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 14:00:00+00:00,2025-12-15 15:00:00+00:00,991.5285482089444,0,1001.8803527263613,276.66675283327777,1079.9346981810002,1007.5207156481111,0,0,0,0,0,14,-0.8660254037844388,-0.4999999999999997,0,0,12,11.49345336163889,16.23391947886111,11.750826005277778,15.175090791666667,18.98053851175,19.45227659175,19.41134607069445,19.46136461125,158.16240280391665,423.39926189825,897.1466770502221,377.4043546429722,1,low,0,0.0,0,3,1007.5207156481111,158.16240280391665,18.98053851175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 15:00:00+00:00,2025-12-15 16:00:00+00:00,2929.288864953,0,765.5934765243888,1007.5207156481111,1646.754909849417,991.5285482089444,0,0,0,0,0,15,-0.7071067811865479,-0.7071067811865471,0,0,12,9.306635351305555,13.756893416305555,11.49345336163889,12.299049607444443,18.455705048166667,19.05953909930556,18.98053851175,18.82348857805556,0.0,0.0,158.16240280391665,0.0,1,night,0,0.0,0,2,991.5285482089444,0.0,18.455705048166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 16:00:00+00:00,2025-12-15 17:00:00+00:00,1181.90201280825,0,970.1297510334444,991.5285482089444,1266.7114300736669,2929.288864953,0,0,0,0,0,16,-0.5000000000000004,-0.8660254037844385,0,0,12,7.748870087083333,10.886829954888888,9.306635351305555,9.48943829075,18.61037652738889,18.700843044722223,18.455705048166667,18.92284433288889,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,2929.288864953,0.0,18.61037652738889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 17:00:00+00:00,2025-12-15 18:00:00+00:00,962.82591136725,0,814.09740190225,2929.288864953,2995.248148495611,1181.90201280825,0,0,0,0,0,17,-0.2588190451025206,-0.9659258262890684,0,0,12,6.794222119944444,9.006574691027778,7.748870087083333,7.894278955638889,18.456345473972224,18.76202305986111,18.61037652738889,18.83598640008333,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,1181.90201280825,0.0,18.456345473972224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 18:00:00+00:00,2025-12-15 19:00:00+00:00,2301.616357292278,0,1634.2806322535,1181.90201280825,3219.0426203895554,962.82591136725,0,0,0,0,0,18,-1.8369701987210294e-16,-1.0,0,0,12,6.454088997777778,7.724724298638889,6.794222119944444,6.427311665277777,18.58356207986111,18.401895302472223,18.456345473972224,18.697575883888888,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,962.82591136725,0.0,18.58356207986111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 19:00:00+00:00,2025-12-15 20:00:00+00:00,2195.112726016583,0,805.2331950556112,962.82591136725,3459.727321077389,2301.616357292278,0,0,0,0,0,19,0.2588190451025203,-0.9659258262890684,0,0,12,5.78793753013889,7.031826524388888,6.454088997777778,5.645173224888889,19.019518336722225,18.93527227533333,18.58356207986111,18.281283446666663,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,2301.616357292278,0.0,19.019518336722225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 20:00:00+00:00,2025-12-15 21:00:00+00:00,1135.1464189376943,0,670.840949218,2301.616357292278,3535.764005716805,2195.112726016583,0,0,0,0,0,20,0.5000000000000001,-0.8660254037844386,0,0,12,5.507252910861111,6.570157661611112,5.78793753013889,4.934960849722223,19.8520421995,19.37598436525,19.019518336722225,18.53449169988889,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,2195.112726016583,0.0,19.8520421995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 21:00:00+00:00,2025-12-15 22:00:00+00:00,482.8885251898333,0,718.8986297823334,2195.112726016583,3047.206975274639,1135.1464189376943,0,0,0,0,0,21,0.7071067811865474,-0.7071067811865477,0,0,12,5.2677105246944445,6.135933464666667,5.507252910861111,4.132545873083333,19.003535908666667,19.391991825055555,19.8520421995,22.45231448638889,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,1135.1464189376943,0.0,19.003535908666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 22:00:00+00:00,2025-12-15 23:00:00+00:00,405.8846786238334,0,570.5399359196667,1135.1464189376943,2815.205026875777,482.8885251898333,0,0,0,0,0,22,0.8660254037844384,-0.5000000000000004,0,0,12,4.877332229444444,5.490945054472221,5.2677105246944445,3.846845752,19.21813296875,19.688758839027777,19.003535908666667,19.08259467594445,0.0,0.0,0.0,0.0,0,night,0,0.0,0,1,482.8885251898333,0.0,19.21813296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-15 23:00:00+00:00,2025-12-16 00:00:00+00:00,405.6469590446945,0,404.7261649322222,482.8885251898333,2468.623559919889,405.8846786238334,0,0,0,0,0,23,0.965925826289068,-0.2588190451025215,0,0,12,4.895000660611111,5.350589820638889,4.877332229444444,3.4191204095,19.23920043358333,19.808573504694444,19.21813296875,19.199218554861112,0.0,0.0,0.0,0.0,0,night,0,0.0,0,1,405.8846786238334,0.0,19.23920043358333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-16 00:00:00+00:00,2025-12-16 01:00:00+00:00,422.62427850377776,1,389.1791478810278,405.8846786238334,2452.1323059774168,405.6469590446945,0,0,0,1,0,0,1.0,0.0,0,0,12,5.247121551333334,4.953624592388889,4.895000660611111,3.171738211833333,19.722204768111112,19.781523918083334,19.23920043358333,19.444211328805554,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,405.6469590446945,,19.722204768111112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,5,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-16 01:00:00+00:00,2025-12-16 02:00:00+00:00,403.6943479121945,1,384.5908597259167,405.6469590446945,2439.418054687833,422.62427850377776,0,0,0,1,0,1,0.9659258262890684,0.2588190451025207,0,0,12,5.493171799416667,4.68354365625,5.247121551333334,2.81894241825,20.01917419788889,19.87356037347222,19.722204768111112,19.38378533836111,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,422.62427850377776,,20.01917419788889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,5,0,0,0,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-16 02:00:00+00:00,2025-12-16 03:00:00+00:00,414.02281912100005,1,386.9018449719722,422.62427850377776,2414.1634617512777,403.6943479121945,0,0,0,1,0,2,0.8660254037844387,0.4999999999999999,0,0,12,5.568326639138889,4.419567857611111,5.493171799416667,2.7323275916944443,19.67997072455556,20.00544376730556,20.01917419788889,19.176134203666667,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,403.6943479121945,,19.67997072455556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,5,0,0,0,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-16 03:00:00+00:00,2025-12-16 04:00:00+00:00,1062.3990484865833,1,382.0628137921111,403.6943479121945,2415.747803679861,414.02281912100005,0,0,0,1,0,3,0.7071067811865476,0.7071067811865476,0,0,12,5.682945562305556,3.765996297055555,5.568326639138889,2.5260850636666667,19.83102632702778,19.833121247694447,19.67997072455556,19.098450773222226,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,414.02281912100005,,19.83102632702778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,5,0,0,0,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-16 04:00:00+00:00,2025-12-16 05:00:00+00:00,2661.166535575861,1,1047.0160851525277,414.02281912100005,3021.860150356333,1062.3990484865833,0,0,0,1,0,4,0.5000000000000001,0.8660254037844386,0,0,12,5.824993235111111,3.5354871305555555,5.682945562305556,2.4089149463055555,19.66575520036111,19.94547768580556,19.83102632702778,19.20344796330556,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,1062.3990484865833,,19.66575520036111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,5,0,0,0,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_02,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1,0,2025-12-16 05:00:00+00:00,2025-12-16 06:00:00+00:00,3456.122775254056,1,2550.0792341704723,1062.3990484865833,3994.380775009528,2661.166535575861,0,0,0,0,0,5,0.2588190451025207,0.9659258262890684,0,0,12,5.800195098638889,3.3650058726944443,5.824993235111111,2.192809210694445,20.008731666166668,20.359551983194446,19.66575520036111,19.64009619238889,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,2661.166535575861,0.0,20.008731666166668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
