split_id,train_start_utc,train_end_utc,test_start_utc,test_end_utc,is_train_split,is_test_split,ts_utc,ts_target_utc,y_demand_t_plus_1,day_of_week,demand_lag_168h,demand_lag_1h,demand_lag_24h,demand_w,flag_grid_exporting,hour,hour_cos,hour_sin,is_holiday_it,is_weekend,month,is_daylight,pv_regime,pool_on,pool_on_lag_1h,pool_switch,temp_bin,pv_w,pool_w,demand_w_obs,pv_w_obs,pool_w_obs,outdoor_temp_c,demand_imputed_interp,demand_imputed_ffill,demand_imputed_fallback,demand_imputed_any,pool_imputed_interp,pool_imputed_ffill,pool_imputed_fallback,pool_imputed_any,temp_imputed_interp,temp_imputed_ffill,temp_imputed_fallback,temp_imputed_any,pv_imputed_interp,pv_imputed_ffill_night_ok,pv_imputed_fallback_zero,pv_imputed_any,flag_demand_imputed,flag_demand_imputed_new,flag_pv_imputed,flag_pv_imputed_new,flag_pool_imputed,flag_pool_imputed_new,flag_temp_imputed,flag_temp_imputed_new,imputed_any,imputed_count,gaplen_demand_h,gaplen_pv_h,gaplen_pool_h,gaplen_temp_h,gaplen_bin_demand,gaplen_bin_pv,gaplen_bin_pool,gaplen_bin_temp,prov_demand_lag_1h_imputed,prov_pv_lag_1h_imputed,prov_pool_lag_1h_imputed,prov_temp_lag_1h_imputed,prov_demand_lag_24h_imputed,prov_pv_lag_24h_imputed,prov_pool_lag_24h_imputed,prov_temp_lag_24h_imputed,prov_demand_lag_168h_imputed,prov_pv_lag_168h_imputed,prov_pool_lag_168h_imputed,prov_temp_lag_168h_imputed
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-14 23:00:00+00:00,2025-12-15 00:00:00+00:00,2452.1323059774168,6,507.7373618155278,2815.205026875777,448.0172425146945,2468.623559919889,0,23,0.965925826289068,-0.2588190451025215,0,1,12,0,night,0,0.0,0,1,0.0,19.199218554861112,2468.623559919889,0.0,19.199218554861112,3.4191204095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 00:00:00+00:00,2025-12-15 01:00:00+00:00,2439.418054687833,0,519.7730338943334,2468.623559919889,437.5810445442223,2452.1323059774168,0,0,1.0,0.0,0,0,12,0,night,0,0.0,0,1,0.0,19.444211328805554,2452.1323059774168,0.0,19.444211328805554,3.171738211833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 01:00:00+00:00,2025-12-15 02:00:00+00:00,2414.1634617512777,0,405.7923137641389,2452.1323059774168,443.58453827025,2439.418054687833,0,1,0.9659258262890684,0.2588190451025207,0,0,12,0,night,0,0.0,0,1,0.0,19.38378533836111,2439.418054687833,0.0,19.38378533836111,2.81894241825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 02:00:00+00:00,2025-12-15 03:00:00+00:00,2415.747803679861,0,372.36200877152777,2439.418054687833,391.6266112256944,2414.1634617512777,0,2,0.8660254037844387,0.4999999999999999,0,0,12,0,night,0,0.0,0,1,0.0,19.176134203666667,2414.1634617512777,0.0,19.176134203666667,2.7323275916944443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 03:00:00+00:00,2025-12-15 04:00:00+00:00,3021.860150356333,0,368.5349669416945,2414.1634617512777,388.8593881775834,2415.747803679861,0,3,0.7071067811865476,0.7071067811865476,0,0,12,0,night,0,0.0,0,1,0.0,19.098450773222226,2415.747803679861,0.0,19.098450773222226,2.5260850636666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 04:00:00+00:00,2025-12-15 05:00:00+00:00,3994.380775009528,0,1005.0115228406112,2415.747803679861,914.7980906415556,3021.860150356333,0,4,0.5000000000000001,0.8660254037844386,0,0,12,0,night,0,0.0,0,1,0.0,19.20344796330556,3021.860150356333,0.0,19.20344796330556,2.4089149463055555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 05:00:00+00:00,2025-12-15 06:00:00+00:00,3760.357407745972,0,2463.0570198719447,3021.860150356333,2989.7081982239165,3994.380775009528,0,5,0.2588190451025207,0.9659258262890684,0,0,12,0,night,0,0.0,0,1,0.0,19.64009619238889,3994.380775009528,0.0,19.64009619238889,2.192809210694445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 06:00:00+00:00,2025-12-15 07:00:00+00:00,2715.4849584707777,0,2881.376123968112,3994.380775009528,3062.9793509173887,3760.357407745972,0,6,6.123233995736766e-17,1.0,0,0,12,0,night,0,0.0,0,1,0.0,20.016389504722223,3760.357407745972,0.0,20.016389504722223,2.4883945030277776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 07:00:00+00:00,2025-12-15 08:00:00+00:00,2812.8167717373053,0,3606.760071677639,3760.357407745972,3326.10154173925,2715.4849584707777,0,7,-0.2588190451025206,0.9659258262890684,0,0,12,1,low,0,0.0,0,1,74.8569207888889,19.233584415333336,2715.4849584707777,74.8569207888889,19.233584415333336,2.3229276531944443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 08:00:00+00:00,2025-12-15 09:00:00+00:00,926.0382755021388,0,1490.2497809967224,2715.4849584707777,2452.2545051689444,2812.8167717373053,0,8,-0.4999999999999998,0.8660254037844387,0,0,12,1,low,0,0.0,0,1,406.2769342608056,19.40022165913889,2812.8167717373053,406.2769342608056,19.40022165913889,3.7048967176666654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 09:00:00+00:00,2025-12-15 10:00:00+00:00,-658.7976389963055,0,-162.5748837751389,2812.8167717373053,973.2970321093612,926.0382755021388,0,9,-0.7071067811865475,0.7071067811865476,0,0,12,1,med,0,0.0,0,2,815.0818738891112,18.931502167666668,926.0382755021388,815.0818738891112,18.931502167666668,6.760384475222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 10:00:00+00:00,2025-12-15 11:00:00+00:00,1206.2266350876666,0,-491.1628562678889,926.0382755021388,178.64155084516665,-658.7976389963055,1,10,-0.8660254037844387,0.4999999999999999,0,0,12,1,med,0,0.0,0,2,1145.9161380374169,19.03994528827777,-658.7976389963055,1145.9161380374169,19.03994528827777,9.326779951222225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 11:00:00+00:00,2025-12-15 12:00:00+00:00,-272.5475546961945,0,-527.9809694466111,-658.7976389963055,-35.72138645980555,1206.2266350876666,0,11,-0.9659258262890682,0.258819045102521,0,0,12,1,med,0,0.0,0,2,733.9601978418333,19.82063749125,1206.2266350876666,733.9601978418333,19.82063749125,9.59636497275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 12:00:00+00:00,2025-12-15 13:00:00+00:00,276.66675283327777,0,-188.70074052161115,1206.2266350876666,719.626894346361,-272.5475546961945,1,12,-1.0,1.2246467991473532e-16,0,0,12,1,med,0,0.0,0,3,739.7746233493334,19.00854338322222,-272.5475546961945,739.7746233493334,19.00854338322222,10.382548519472222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 13:00:00+00:00,2025-12-15 14:00:00+00:00,1007.5207156481111,0,-228.46237068030555,-272.5475546961945,36.13187606141667,276.66675283327777,0,13,-0.9659258262890684,-0.2588190451025208,0,0,12,1,med,0,0.0,0,3,897.1466770502221,19.41134607069445,276.66675283327777,897.1466770502221,19.41134607069445,11.750826005277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 14:00:00+00:00,2025-12-15 15:00:00+00:00,991.5285482089444,0,1001.8803527263613,276.66675283327777,1079.9346981810002,1007.5207156481111,0,14,-0.8660254037844388,-0.4999999999999997,0,0,12,1,low,0,0.0,0,3,158.16240280391665,18.98053851175,1007.5207156481111,158.16240280391665,18.98053851175,11.49345336163889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 15:00:00+00:00,2025-12-15 16:00:00+00:00,2929.288864953,0,765.5934765243888,1007.5207156481111,1646.754909849417,991.5285482089444,0,15,-0.7071067811865479,-0.7071067811865471,0,0,12,1,night,0,0.0,0,2,0.0,18.455705048166667,991.5285482089444,0.0,18.455705048166667,9.306635351305555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 16:00:00+00:00,2025-12-15 17:00:00+00:00,1181.90201280825,0,970.1297510334444,991.5285482089444,1266.7114300736669,2929.288864953,0,16,-0.5000000000000004,-0.8660254037844385,0,0,12,0,night,0,0.0,0,2,0.0,18.61037652738889,2929.288864953,0.0,18.61037652738889,7.748870087083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 17:00:00+00:00,2025-12-15 18:00:00+00:00,962.82591136725,0,814.09740190225,2929.288864953,2995.248148495611,1181.90201280825,0,17,-0.2588190451025206,-0.9659258262890684,0,0,12,0,night,0,0.0,0,2,0.0,18.456345473972224,1181.90201280825,0.0,18.456345473972224,6.794222119944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 18:00:00+00:00,2025-12-15 19:00:00+00:00,2301.616357292278,0,1634.2806322535,1181.90201280825,3219.0426203895554,962.82591136725,0,18,-1.8369701987210294e-16,-1.0,0,0,12,0,night,0,0.0,0,2,0.0,18.58356207986111,962.82591136725,0.0,18.58356207986111,6.454088997777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 19:00:00+00:00,2025-12-15 20:00:00+00:00,2195.112726016583,0,805.2331950556112,962.82591136725,3459.727321077389,2301.616357292278,0,19,0.2588190451025203,-0.9659258262890684,0,0,12,0,night,0,0.0,0,2,0.0,19.019518336722225,2301.616357292278,0.0,19.019518336722225,5.78793753013889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 20:00:00+00:00,2025-12-15 21:00:00+00:00,1135.1464189376943,0,670.840949218,2301.616357292278,3535.764005716805,2195.112726016583,0,20,0.5000000000000001,-0.8660254037844386,0,0,12,0,night,0,0.0,0,2,0.0,19.8520421995,2195.112726016583,0.0,19.8520421995,5.507252910861111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 21:00:00+00:00,2025-12-15 22:00:00+00:00,482.8885251898333,0,718.8986297823334,2195.112726016583,3047.206975274639,1135.1464189376943,0,21,0.7071067811865474,-0.7071067811865477,0,0,12,0,night,0,0.0,0,2,0.0,19.003535908666667,1135.1464189376943,0.0,19.003535908666667,5.2677105246944445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 22:00:00+00:00,2025-12-15 23:00:00+00:00,405.8846786238334,0,570.5399359196667,1135.1464189376943,2815.205026875777,482.8885251898333,0,22,0.8660254037844384,-0.5000000000000004,0,0,12,0,night,0,0.0,0,1,0.0,19.21813296875,482.8885251898333,0.0,19.21813296875,4.877332229444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-15 23:00:00+00:00,2025-12-16 00:00:00+00:00,405.6469590446945,0,404.7261649322222,482.8885251898333,2468.623559919889,405.8846786238334,0,23,0.965925826289068,-0.2588190451025215,0,0,12,0,night,0,0.0,0,1,0.0,19.23920043358333,405.8846786238334,0.0,19.23920043358333,4.895000660611111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-16 00:00:00+00:00,2025-12-16 01:00:00+00:00,422.62427850377776,1,389.1791478810278,405.8846786238334,2452.1323059774168,405.6469590446945,0,0,1.0,0.0,0,0,12,0,night,0,0.0,0,2,0.0,19.722204768111112,405.6469590446945,,19.722204768111112,5.247121551333334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,5,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-16 01:00:00+00:00,2025-12-16 02:00:00+00:00,403.6943479121945,1,384.5908597259167,405.6469590446945,2439.418054687833,422.62427850377776,0,1,0.9659258262890684,0.2588190451025207,0,0,12,0,night,0,0.0,0,2,0.0,20.01917419788889,422.62427850377776,,20.01917419788889,5.493171799416667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,5,0,0,0,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-16 02:00:00+00:00,2025-12-16 03:00:00+00:00,414.02281912100005,1,386.9018449719722,422.62427850377776,2414.1634617512777,403.6943479121945,0,2,0.8660254037844387,0.4999999999999999,0,0,12,0,night,0,0.0,0,2,0.0,19.67997072455556,403.6943479121945,,19.67997072455556,5.568326639138889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,5,0,0,0,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-16 03:00:00+00:00,2025-12-16 04:00:00+00:00,1062.3990484865833,1,382.0628137921111,403.6943479121945,2415.747803679861,414.02281912100005,0,3,0.7071067811865476,0.7071067811865476,0,0,12,0,night,0,0.0,0,2,0.0,19.83102632702778,414.02281912100005,,19.83102632702778,5.682945562305556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,5,0,0,0,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-16 04:00:00+00:00,2025-12-16 05:00:00+00:00,2661.166535575861,1,1047.0160851525277,414.02281912100005,3021.860150356333,1062.3990484865833,0,4,0.5000000000000001,0.8660254037844386,0,0,12,0,night,0,0.0,0,2,0.0,19.66575520036111,1062.3990484865833,,19.66575520036111,5.824993235111111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,5,0,0,0,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-16 05:00:00+00:00,2025-12-16 06:00:00+00:00,3456.122775254056,1,2550.0792341704723,1062.3990484865833,3994.380775009528,2661.166535575861,0,5,0.2588190451025207,0.9659258262890684,0,0,12,0,night,0,0.0,0,2,0.0,20.008731666166668,2661.166535575861,0.0,20.008731666166668,5.800195098638889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-16 06:00:00+00:00,2025-12-16 07:00:00+00:00,3208.9591459250555,1,3977.701626732111,2661.166535575861,3760.357407745972,3456.122775254056,0,6,6.123233995736766e-17,1.0,0,0,12,0,night,0,0.0,0,2,0.0,19.8981082215,3456.122775254056,0.0,19.8981082215,6.0736136622500005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-16 07:00:00+00:00,2025-12-16 08:00:00+00:00,2449.6699559921667,1,2838.307909196222,3456.122775254056,2715.4849584707777,3208.9591459250555,0,7,-0.2588190451025206,0.9659258262890684,0,0,12,1,night,0,0.0,0,2,0.0,19.67157561725,3208.9591459250555,0.0,19.67157561725,5.896936877388889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-16 08:00:00+00:00,2025-12-16 09:00:00+00:00,2414.570358478112,1,1141.4582329915,3208.9591459250555,2812.8167717373053,2449.6699559921667,0,8,-0.4999999999999998,0.8660254037844387,0,0,12,1,night,0,0.0,0,2,0.0,19.401242324444443,2449.6699559921667,0.0,19.401242324444443,6.034658576472222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-16 09:00:00+00:00,2025-12-16 10:00:00+00:00,2375.9726631365834,1,-149.9763524194722,2449.6699559921667,926.0382755021388,2414.570358478112,0,9,-0.7071067811865475,0.7071067811865476,0,0,12,1,low,0,0.0,0,2,15.313782078055556,19.39234684252777,2414.570358478112,15.313782078055556,19.39234684252777,6.286235782027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-16 10:00:00+00:00,2025-12-16 11:00:00+00:00,417.16279551813886,1,2067.456238886028,2414.570358478112,-658.7976389963055,2375.9726631365834,0,10,-0.8660254037844387,0.4999999999999999,0,0,12,1,low,0,0.0,0,2,18.07426482097222,19.64012672533333,2375.9726631365834,18.07426482097222,19.64012672533333,6.840076556416666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_01,2025-12-08T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00,1,0,2025-12-16 11:00:00+00:00,2025-12-16 12:00:00+00:00,1341.960643716778,1,1067.8931179398055,2375.9726631365834,1206.2266350876666,417.16279551813886,0,11,-0.9659258262890682,0.258819045102521,0,0,12,1,low,0,0.0,0,2,31.32484451036112,18.586691972277777,417.16279551813886,31.32484451036112,18.586691972277777,6.977142339305556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
