dataset_id,split_id,model_name,ts_utc,ts_target_utc,is_train_split,is_test_split,train_start_utc,train_end_utc,test_start_utc,test_end_utc,y_true_t_plus_1,yhat_t_plus_1,residual_t_plus_1,is_daylight,pv_regime,pool_on,pool_on_lag_1h,pool_switch,temp_bin,flag_grid_exporting,imputed_any,imputed_count,gaplen_demand_h,gaplen_pv_h,gaplen_pool_h,gaplen_temp_h,pv_imputed_interp,pv_imputed_ffill_night_ok,pv_imputed_fallback_zero,pv_imputed_any,flag_demand_imputed,flag_pv_imputed,flag_pool_imputed,flag_temp_imputed,flag_demand_imputed_new,flag_pv_imputed_new,flag_pool_imputed_new,flag_temp_imputed_new,demand_imputed_any,pool_imputed_any,temp_imputed_any,day_of_week,demand_lag_168h,demand_lag_1h,demand_lag_24h,demand_w,hour,hour_cos,hour_sin,is_holiday_it,is_weekend,month,outdoor_temp_c,outdoor_temp_c_lag_168h,outdoor_temp_c_lag_1h,outdoor_temp_c_lag_24h,pool_w,pool_w_lag_168h,pool_w_lag_1h,pool_w_lag_24h,pv_w,pv_w_lag_168h,pv_w_lag_1h,pv_w_lag_24h,median_r_cal,mad_r_cal,median_y_cal,mad_y_cal,n_resid_cal,n_y_cal,anomaly_score,z_raw
A4,roll_02,mlr,2026-01-19 01:00:00+00:00,2026-01-19 02:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,382.0239495386389,1458.4458286188665,-1076.4218790802277,0,night,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510.7629793080832,368.0171135468333,386.80348134525,370.43651664125,1,0.9659258262890684,0.2588190451025207,0,0,1,7.240814754666666,-0.0979647454722222,7.471285470472222,7.88579561025,18.191478372805555,19.88745926827778,18.324939880888888,18.516888744472222,0.0,0.0,0.0,0.0,-139.40752923990317,482.7339282188682,1501.2055345122224,658.1517142019446,405,405,1.9410575786491824,1.7004917875670509
A4,roll_02,mlr,2026-01-19 02:00:00+00:00,2026-01-19 03:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,368.1878588306667,1313.700224532529,-945.5123657018626,0,night,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2517.397726423444,370.43651664125,363.9506782922222,382.0239495386389,2,0.8660254037844387,0.4999999999999999,0,0,1,7.025713984444444,-0.3757401703055555,7.240814754666666,7.295793718,18.308205069916667,20.026290722638887,18.191478372805555,18.505587359111114,0.0,0.0,0.0,0.0,-139.40752923990317,482.7339282188682,1501.2055345122224,658.1517142019446,405,405,1.6698740016808538,1.7215144338800659
A4,roll_02,mlr,2026-01-19 03:00:00+00:00,2026-01-19 04:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,956.6022458266112,1202.9977916628914,-246.3955458362801,0,night,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2481.68678522575,382.0239495386389,366.92154284288887,368.1878588306667,3,0.7071067811865476,0.7071067811865476,0,0,1,6.843691117888889,0.1335239932777777,7.025713984444444,7.380389324388889,18.22355256697222,19.80030205080556,18.308205069916667,18.40949500677777,0.0,0.0,0.0,0.0,-139.40752923990317,482.7339282188682,1501.2055345122224,658.1517142019446,405,405,0.22162937043005873,0.827473782919461
A4,roll_02,mlr,2026-01-19 04:00:00+00:00,2026-01-19 05:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,2097.5119466174724,1330.2163387852147,767.2956078322577,0,night,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3016.15648477425,368.1878588306667,919.6470143296112,956.6022458266112,4,0.5000000000000001,0.8660254037844386,0,0,1,6.571004820500001,-0.0287854997222222,6.843691117888889,7.759706802277777,18.381851679388888,19.688919204277777,18.22355256697222,18.565049183638887,0.0,0.0,0.0,0.0,-139.40752923990317,482.7339282188682,1501.2055345122224,658.1517142019446,405,405,1.8782668548233221,0.9060318452992463
A4,roll_02,mlr,2026-01-19 05:00:00+00:00,2026-01-19 06:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,2207.624277541472,1859.9665094646043,347.6577680768678,0,night,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4262.747835938639,956.6022458266112,1696.4327096815832,2097.5119466174724,5,0.2588190451025207,0.9659258262890684,0,0,1,6.230610997888888,-0.5948542869166666,6.571004820500001,7.824388876305555,18.81852253330556,19.79284536802778,18.381851679388888,19.000532856916667,0.0,0.0,0.0,0.0,-139.40752923990317,482.7339282188682,1501.2055345122224,658.1517142019446,405,405,1.0089725806385397,1.073337237882655
A4,roll_02,mlr,2026-01-19 06:00:00+00:00,2026-01-19 07:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,743.501432477222,2132.984191559492,-1389.4827590822697,0,night,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4361.908397110695,2097.5119466174724,1787.8514459331388,2207.624277541472,6,6.123233995736766e-17,1.0,0,0,1,6.104236992611111,-0.0256551238333333,6.230610997888888,7.870841315861111,18.518887052166665,18.87429544488889,18.81852253330556,19.028892910777778,0.0,0.0,0.0,0.0,-139.40752923990317,482.7339282188682,1501.2055345122224,658.1517142019446,405,405,2.58957400084709,1.151260546291777
A4,roll_02,mlr,2026-01-19 07:00:00+00:00,2026-01-19 08:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1602.210022772833,1660.3137601030476,-58.10373733021447,1,night,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4563.315619382333,2207.624277541472,2221.478881947944,743.501432477222,7,-0.2588190451025206,0.9659258262890684,0,0,1,6.0920939530833325,0.0892223874722222,6.104236992611111,7.883857542694444,17.464818313277778,18.15650825783333,18.518887052166665,22.49837394541667,0.0,0.0,0.0,0.0,-139.40752923990317,482.7339282188682,1501.2055345122224,658.1517142019446,405,405,0.16842361217425375,0.15346687713650614
A4,roll_02,mlr,2026-01-19 08:00:00+00:00,2026-01-19 09:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,401.86281383952775,1097.1794940301843,-695.3166801906566,1,low,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3089.202245556361,743.501432477222,1747.753539249222,1602.210022772833,8,-0.4999999999999998,0.8660254037844387,0,0,1,6.376790769055556,1.5477482746388889,6.0920939530833325,8.262126455694444,18.106925738416667,18.900201835166666,17.464818313277778,17.670436918444445,52.25388250475,675.084050221,0.0,34.30441932991666,-139.40752923990317,482.7339282188682,1501.2055345122224,658.1517142019446,405,405,1.1515850004615962,1.6703484879709312
A4,roll_02,mlr,2026-01-19 09:00:00+00:00,2026-01-19 10:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,799.5036943302779,741.2630880823122,58.24060624796573,1,low,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2796.8041315197224,1602.210022772833,1199.014191615,401.86281383952775,9,-0.7071067811865475,0.7071067811865476,0,0,1,6.883866901888889,3.2254890193888888,6.376790769055556,8.695682546194444,17.851597591666668,19.612746164055554,18.106925738416667,17.60044165513889,200.28425978958333,1056.8253583911112,52.25388250475,89.21282883222221,-139.40752923990317,482.7339282188682,1501.2055345122224,658.1517142019446,405,405,0.40943493699961486,1.0661703449831585
A4,roll_02,mlr,2026-01-19 10:00:00+00:00,2026-01-19 11:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,764.1083921755,661.5354577724702,102.57293440302976,1,low,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.3919299871112,401.86281383952775,2696.399735123361,799.5036943302779,10,-0.8660254037844387,0.4999999999999999,0,0,1,7.554804945722222,4.715763120611111,6.883866901888889,9.452506697638889,18.305271993833333,21.086698567944445,17.851597591666668,17.917450888777775,300.6106887920556,1274.2766447041663,200.28425978958333,152.0663147546389,-139.40752923990317,482.7339282188682,1501.2055345122224,658.1517142019446,405,405,0.5012708854663737,1.1199501975475437
A4,roll_02,mlr,2026-01-19 11:00:00+00:00,2026-01-19 12:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,135.93812644077775,797.8385827692098,-661.900456328432,1,low,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.5966184736388,799.5036943302779,908.328997025861,764.1083921755,11,-0.9659258262890682,0.258819045102521,0,0,1,7.938572868611111,6.151445526944444,7.554804945722222,9.93934049188889,17.913517779527776,21.65975194513889,18.305271993833333,17.975845256166668,360.65137327452777,1427.525714563778,300.6106887920556,291.1969854105833,-139.40752923990317,482.7339282188682,1501.2055345122224,658.1517142019446,405,405,1.0823621389454818,2.0743961895274063
A4,roll_02,mlr,2026-01-19 12:00:00+00:00,2026-01-19 13:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,227.14875664072224,643.2261123032656,-416.07735566254337,1,med,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-422.1210146441389,764.1083921755,1081.863576312389,135.93812644077775,12,-1.0,1.2246467991473532e-16,0,0,1,8.697412192166667,8.042106340527779,7.938572868611111,10.88034856138889,17.51108470222222,20.280064502833334,17.913517779527776,18.150378169,429.9776792980833,1077.0554969643056,360.65137327452777,279.95511428333333,-139.40752923990317,482.7339282188682,1501.2055345122224,658.1517142019446,405,405,0.5731310982086182,1.935810164099297
A4,roll_02,mlr,2026-01-19 13:00:00+00:00,2026-01-19 14:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-26T00:00:00+00:00,1951.074940760889,671.105199910292,1279.969740850597,1,low,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754.2202679822223,135.93812644077775,2173.5554944418054,227.14875664072224,13,-0.9659258262890684,-0.2588190451025208,0,0,1,9.178790924722222,8.886836191527777,8.697412192166667,11.194744100638887,17.4767666915,20.89163533738889,17.51108470222222,17.605212465694446,331.27048653,917.7112551677222,429.9776792980833,211.40559060327777,-139.40752923990317,482.7339282188682,1501.2055345122224,658.1517142019446,405,405,2.940289022831982,0.6835345051014035
