dataset_id,split_id,model_name,ts_utc,ts_target_utc,is_train_split,is_test_split,train_start_utc,train_end_utc,test_start_utc,test_end_utc,y_true_t_plus_1,yhat_t_plus_1,residual_t_plus_1,is_daylight,pv_regime,pool_on,pool_on_lag_1h,pool_switch,temp_bin,flag_grid_exporting,imputed_any,imputed_count,gaplen_demand_h,gaplen_pv_h,gaplen_pool_h,gaplen_temp_h,pv_imputed_interp,pv_imputed_ffill_night_ok,pv_imputed_fallback_zero,pv_imputed_any,flag_demand_imputed,flag_pv_imputed,flag_pool_imputed,flag_temp_imputed,flag_demand_imputed_new,flag_pv_imputed_new,flag_pool_imputed_new,flag_temp_imputed_new,demand_imputed_any,pool_imputed_any,temp_imputed_any,day_of_week,demand_lag_168h,demand_lag_1h,demand_lag_24h,demand_w,hour,hour_cos,hour_sin,is_holiday_it,is_weekend,month,outdoor_temp_c,outdoor_temp_c_lag_168h,outdoor_temp_c_lag_1h,outdoor_temp_c_lag_24h,pool_w,pool_w_lag_168h,pool_w_lag_1h,pool_w_lag_24h,pv_w,pv_w_lag_168h,pv_w_lag_1h,pv_w_lag_24h,median_r_cal,mad_r_cal,median_y_cal,mad_y_cal,n_resid_cal,n_y_cal,anomaly_score,z_raw
A4,roll_04,mlr,2026-02-02 06:00:00+00:00,2026-02-02 07:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-09T00:00:00+00:00,1906.8957894736843,1914.9464544978612,-8.050665024177079,0,night,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600.770309974528,1968.2842857142853,1160.5435193141388,2066.43476702509,6,6.123233995736766e-17,1.0,0,0,2,4.435714285714286,4.431008716472223,4.407462686567165,3.8328786741666665,18.57810650887573,18.49337982475,18.58532608695652,18.61053815477777,0.0,0.0,0.0,0.0,-126.94625585072481,434.951413024776,1375.5148829470834,669.6031162490835,667,667,0.27335372932740676,0.7935759162879018
A4,roll_04,mlr,2026-02-02 07:00:00+00:00,2026-02-02 08:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-09T00:00:00+00:00,1804.416,1754.6601598146635,49.75584018533641,1,low,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.6085535996945,2066.43476702509,691.6709654138334,1906.8957894736843,7,-0.2588190451025206,0.9659258262890684,0,0,2,4.569135802469136,4.217437003583334,4.435714285714286,4.237392116472222,18.479503105590062,18.407470120777777,18.57810650887573,17.88786849641667,12.276470588235291,23.868688164416664,0.0,0.0,-126.94625585072481,434.951413024776,1375.5148829470834,669.6031162490835,667,667,0.4062570915846083,0.6405303479701414
A4,roll_04,mlr,2026-02-02 08:00:00+00:00,2026-02-02 09:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-09T00:00:00+00:00,1845.520588235294,1591.7424825464982,253.7781056887959,1,low,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665.4681254328334,1906.8957894736843,1089.2109433604444,1804.416,8,-0.4999999999999998,0.8660254037844387,0,0,2,5.26025641025641,4.718276212527778,4.569135802469136,5.01099208125,18.474038461538463,18.409084794722222,18.479503105590062,18.566264010416667,93.15980066445182,232.3755870049445,12.276470588235291,106.04772709316669,-126.94625585072481,434.951413024776,1375.5148829470834,669.6031162490835,667,667,0.875326186186763,0.7019168428024083
A4,roll_04,mlr,2026-02-02 09:00:00+00:00,2026-02-02 10:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-09T00:00:00+00:00,1895.989453125,1493.1154251214875,402.8740280035124,1,low,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.3270680508888,1804.416,303.2054646118889,1845.520588235294,9,-0.7071067811865475,0.7071067811865476,0,0,2,5.910526315789474,6.201903485888889,5.26025641025641,5.626684347805555,18.501,19.274426173416668,18.474038461538463,18.47450458186111,170.1847953216374,957.7790681506112,93.15980066445182,248.01824049366667,-126.94625585072481,434.951413024776,1375.5148829470834,669.6031162490835,667,667,1.21811372026525,0.7772881540537916
A4,roll_04,mlr,2026-02-02 10:00:00+00:00,2026-02-02 11:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-09T00:00:00+00:00,1458.9305555555557,1439.6447578656375,19.285797689918127,1,low,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-569.4865977234444,1845.520588235294,306.5586802728889,1895.989453125,10,-0.8660254037844387,0.4999999999999999,0,0,2,6.844029850746269,7.908126318222223,5.910526315789474,6.359563082472222,18.79037037037037,19.29423308175,18.501,18.573064382416668,271.47025862068966,1452.9506088285557,170.1847953216374,301.1109472033611,-126.94625585072481,434.951413024776,1375.5148829470834,669.6031162490835,667,667,0.33620319226854234,0.12457479749458446
A4,roll_04,mlr,2026-02-02 11:00:00+00:00,2026-02-02 12:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-09T00:00:00+00:00,994.9530726256984,1405.7988940128316,-410.8458213871333,1,low,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-741.4332030484165,1895.989453125,298.92543760088887,1458.9305555555557,11,-0.9659258262890682,0.258819045102521,0,0,2,7.527152317880794,8.922148164944444,6.844029850746269,6.701555503277778,18.62264150943396,19.045338705444447,18.79037037037037,18.641836500222222,259.9078947368421,1282.8998087142222,271.47025862068966,264.21803932213885,-126.94625585072481,434.951413024776,1375.5148829470834,669.6031162490835,667,667,0.6527155839363529,0.5683393656427086
A4,roll_04,mlr,2026-02-02 12:00:00+00:00,2026-02-02 13:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-09T00:00:00+00:00,891.7146341463415,1137.959555799523,-246.2449216531816,1,low,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1079.799870834083,1458.9305555555557,73.55411946638888,994.9530726256984,12,-1.0,1.2246467991473532e-16,0,0,2,7.766666666666667,9.81455455672222,7.527152317880794,6.799436887527777,18.257894736842104,19.22219746525,18.62264150943396,18.791125845166665,212.3322869955157,1568.292356256389,259.9078947368421,435.7445417964166,-126.94625585072481,434.951413024776,1375.5148829470834,669.6031162490835,667,667,0.2742804419758517,0.722517917047409
A4,roll_04,mlr,2026-02-02 13:00:00+00:00,2026-02-02 14:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-09T00:00:00+00:00,747.8884726224784,1195.442727507501,-447.5542548850229,1,low,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.50215176250003,994.9530726256984,151.58054217927778,891.7146341463415,13,-0.9659258262890684,-0.2588190451025208,0,0,2,7.646610169491525,11.254398788638888,7.766666666666667,8.563500269777778,17.881132075471697,19.500437073166665,18.257894736842104,19.11458533352777,97.37853658536584,1276.3594904251663,212.3322869955157,910.9197011827224,-126.94625585072481,434.951413024776,1375.5148829470834,669.6031162490835,667,667,0.7371122139935096,0.9373110654567746
A4,roll_04,mlr,2026-02-02 14:00:00+00:00,2026-02-02 15:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-09T00:00:00+00:00,1131.010752688172,1164.794957350137,-33.784204661965305,1,low,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-184.2188756273056,891.7146341463415,1336.6438164391946,747.8884726224784,14,-0.8660254037844388,-0.4999999999999997,0,0,2,7.360204081632652,11.926946225083334,7.646610169491525,9.976889929027775,17.559677419354838,18.60872707988889,17.881132075471697,19.289118039166667,81.38878205128205,748.6199065452223,97.37853658536584,639.4901448136667,-126.94625585072481,434.951413024776,1375.5148829470834,669.6031162490835,667,667,0.21418955864721548,0.3651478380634642
A4,roll_04,mlr,2026-02-02 15:00:00+00:00,2026-02-02 16:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-09T00:00:00+00:00,1511.6196629213482,1301.8352754973862,209.784387423962,1,low,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.8340901346389,747.8884726224784,1896.0841900744165,1131.010752688172,15,-0.7071067811865479,-0.7071067811865471,0,0,2,7.179729729729729,10.923911111027778,7.360204081632652,9.471447134777778,17.85242718446602,18.19638072175,17.559677419354838,18.72145362119445,12.92,222.2870635009722,81.38878205128205,146.96965613394443,-126.94625585072481,434.951413024776,1375.5148829470834,669.6031162490835,667,667,0.7741799042172689,0.20326186762194762
