dataset_id,split_id,model_name,ts_utc,ts_target_utc,is_train_split,is_test_split,train_start_utc,train_end_utc,test_start_utc,test_end_utc,y_true_t_plus_1,yhat_t_plus_1,residual_t_plus_1,is_daylight,pv_regime,pool_on,pool_on_lag_1h,pool_switch,temp_bin,flag_grid_exporting,imputed_any,imputed_count,gaplen_demand_h,gaplen_pv_h,gaplen_pool_h,gaplen_temp_h,pv_imputed_interp,pv_imputed_ffill_night_ok,pv_imputed_fallback_zero,pv_imputed_any,flag_demand_imputed,flag_pv_imputed,flag_pool_imputed,flag_temp_imputed,flag_demand_imputed_new,flag_pv_imputed_new,flag_pool_imputed_new,flag_temp_imputed_new,demand_imputed_any,pool_imputed_any,temp_imputed_any,day_of_week,demand_lag_168h,demand_lag_1h,demand_lag_24h,demand_w,hour,hour_cos,hour_sin,is_holiday_it,is_weekend,month,outdoor_temp_c,outdoor_temp_c_lag_168h,outdoor_temp_c_lag_1h,outdoor_temp_c_lag_24h,pool_w,pool_w_lag_168h,pool_w_lag_1h,pool_w_lag_24h,pv_w,pv_w_lag_168h,pv_w_lag_1h,pv_w_lag_24h,median_r_cal,mad_r_cal,median_y_cal,mad_y_cal,n_resid_cal,n_y_cal,anomaly_score,z_raw
A3,roll_03,mlr,2026-01-25 23:00:00+00:00,2026-01-26 00:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,369.4281183008611,352.0090311256031,17.419087175258028,0,night,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,371.8011446672778,367.5400825782778,430.99813492583326,401.8299940770556,23,0.965925826289068,-0.2588190451025215,0,1,1,4.466046058277779,7.6601376606111105,4.361512489777778,5.70738836675,18.2452798105,18.329515098027777,17.980475572111114,18.156869020583333,0.0,0.0,0.0,0.0,-151.10818548263154,391.8964835274513,1053.0844672548474,684.0517259136807,840,840,0.430030071055957,0.9994220072185823
A3,roll_03,mlr,2026-01-26 00:00:00+00:00,2026-01-26 01:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,418.7639288361667,699.0210781142846,-280.2571492781179,0,night,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.0171135468333,401.8299940770556,377.7188413770555,369.4281183008611,0,1.0,0.0,0,0,1,4.461170374777778,7.471285470472222,4.466046058277779,5.6147730122777775,18.523186238833336,18.324939880888888,18.2452798105,18.11037431958333,0.0,0.0,0.0,0.0,-151.10818548263154,391.8964835274513,1053.0844672548474,684.0517259136807,840,840,0.3295486671199993,0.9272990833718391
A3,roll_03,mlr,2026-01-26 01:00:00+00:00,2026-01-26 02:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,391.5396551361389,741.7715386871641,-350.23188355102525,0,night,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.43651664125,369.4281183008611,364.4423996903056,418.7639288361667,1,0.9659258262890684,0.2588190451025207,0,0,1,4.7878055041388885,7.240814754666666,4.461170374777778,5.886597346611112,18.5138968555,18.191478372805555,18.523186238833336,18.483736475527778,0.0,0.0,0.0,0.0,-151.10818548263154,391.8964835274513,1053.0844672548474,684.0517259136807,840,840,0.5081027935644786,0.9670976434349172
A3,roll_03,mlr,2026-01-26 02:00:00+00:00,2026-01-26 03:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,371.4401780996666,695.1871129865917,-323.74693488692515,0,night,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.0239495386389,418.7639288361667,384.5271624152222,391.5396551361389,2,0.8660254037844387,0.4999999999999999,0,0,1,4.783428099083333,7.025713984444444,4.7878055041388885,5.938280689361111,21.99558707186111,18.308205069916667,18.5138968555,18.49985763155556,0.0,0.0,0.0,0.0,-151.10818548263154,391.8964835274513,1053.0844672548474,684.0517259136807,840,840,0.44052130259086825,0.9964806217610455
A3,roll_03,mlr,2026-01-26 03:00:00+00:00,2026-01-26 04:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1028.218939733639,838.0712092136214,190.1477305200176,0,night,0,0.0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,368.1878588306667,391.5396551361389,395.30640441158334,371.4401780996666,3,0.7071067811865476,0.7071067811865476,0,0,1,4.6246117731666665,6.843691117888889,4.783428099083333,5.830688939638889,18.55526118411112,18.22355256697222,21.99558707186111,18.36806043725,0.0,0.0,0.0,0.0,-151.10818548263154,391.8964835274513,1053.0844672548474,684.0517259136807,840,840,0.8707807554969935,0.03635036149933801
A3,roll_03,mlr,2026-01-26 04:00:00+00:00,2026-01-26 05:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,2114.055589798917,1176.6231442890016,937.4324455099154,0,night,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956.6022458266112,371.4401780996666,963.782436518,1028.218939733639,4,0.5000000000000001,0.8660254037844386,0,0,1,4.447174962083333,6.571004820500001,4.6246117731666665,5.175912236194445,18.50634147902778,18.381851679388888,18.55526118411112,18.4531641925,0.0,0.0,0.0,0.0,-151.10818548263154,391.8964835274513,1053.0844672548474,684.0517259136807,840,840,2.777622858961677,1.5510100806001794
A3,roll_03,mlr,2026-01-26 05:00:00+00:00,2026-01-26 06:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,2600.770309974528,1912.443678211906,688.3266317626221,0,night,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097.5119466174724,1028.218939733639,1696.815230154389,2114.055589798917,5,0.2588190451025207,0.9659258262890684,0,0,1,4.408384114472223,6.230610997888888,4.447174962083333,4.974422407805555,18.76648325919444,18.81852253330556,18.50634147902778,18.711754044777777,0.0,0.0,0.0,0.0,-151.10818548263154,391.8964835274513,1053.0844672548474,684.0517259136807,840,840,2.141980988677214,2.2625275020722344
A3,roll_03,mlr,2026-01-26 06:00:00+00:00,2026-01-26 07:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,2010.6085535996945,2369.474211663018,-358.86565806332374,0,night,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207.624277541472,2114.055589798917,1659.7306816588614,2600.770309974528,6,6.123233995736766e-17,1.0,0,0,1,4.431008716472223,6.104236992611111,4.408384114472223,4.992939964055556,18.49337982475,18.518887052166665,18.76648325919444,18.560369708916667,0.0,0.0,0.0,0.0,-151.10818548263154,391.8964835274513,1053.0844672548474,684.0517259136807,840,840,0.5301335462637274,1.3997831597689374
A3,roll_03,mlr,2026-01-26 07:00:00+00:00,2026-01-26 08:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1665.4681254328334,2156.3164814678908,-490.84835603505735,1,low,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743.501432477222,2600.770309974528,2231.1363579284443,2010.6085535996945,7,-0.2588190451025206,0.9659258262890684,0,0,1,4.217437003583334,6.0920939530833325,4.431008716472223,4.933367505611112,18.407470120777777,17.464818313277778,18.49337982475,18.55700058877778,23.868688164416664,0.0,0.0,0.0,-151.10818548263154,391.8964835274513,1053.0844672548474,684.0517259136807,840,840,0.866913036561166,0.8952300461782062
A3,roll_03,mlr,2026-01-26 08:00:00+00:00,2026-01-26 09:00:00+00:00,0,1,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1007.3270680508888,1640.4521891936065,-633.1251211427177,1,low,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602.210022772833,2010.6085535996945,2238.324116505972,1665.4681254328334,8,-0.4999999999999998,0.8660254037844387,0,0,1,4.718276212527778,6.376790769055556,4.217437003583334,4.832365699444444,18.409084794722222,18.106925738416667,18.407470120777777,18.49024153463889,232.3755870049445,52.25388250475,23.868688164416664,0.0,-151.10818548263154,391.8964835274513,1053.0844672548474,684.0517259136807,840,840,1.2299598386835797,0.06689172393043949
