iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,mean_train_score,std_train_score
0,200,0.49769139289855957,0.06419326715502344,0.12827996412913004,0.020974052356724785,True,10,sqrt,2,40,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 40, 'n_estimators': 200}",-599.6089203565919,-570.3338541569952,-400.89027243691004,-402.76530049258486,-254.89599630663668,-296.5954355546843,-420.8482965507338,127.80554855671171,2055,-488.93479450417317,-463.69910646460295,-458.98985186322875,-429.69659187667617,-403.4501084532135,-377.29148019184515,-437.01032222562327,37.94219384487711
0,200,0.5936684211095175,0.04555671248296342,0.1270515521367391,0.03974084166657938,True,10,sqrt,2,80,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 80, 'n_estimators': 200}",-631.098538971776,-594.0634015546129,-410.5705881300131,-425.1420094884186,-249.01910702975806,-292.34761742770377,-433.7068771003804,141.0545642914999,2397,-547.3014676014161,-509.4383829889743,-501.64408038430867,-468.3280203150496,-433.09529157057,-404.5940537325654,-477.40021609881404,48.038807935352615
0,200,0.44747598965962726,0.038730553944718464,0.12790000438690186,0.03618251126864744,True,10,sqrt,4,2,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-565.3347197806337,-557.3606748976484,-390.08881001838455,-382.94162803948274,-253.9496652729904,-300.21362015020804,-408.314853026558,117.87024822678116,1307,-405.7316557850346,-396.60397676137865,-399.2754186460096,-377.0190861522154,-359.30003618496534,-339.6796714096881,-379.60164082321535,23.70479214719691
0,200,0.5979827642440796,0.08771862239084097,0.15330318609873453,0.02810275189211414,True,10,sqrt,4,5,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-565.3347197806337,-557.3606748976484,-390.08881001838455,-382.94162803948274,-253.9496652729904,-300.21362015020804,-408.314853026558,117.87024822678116,1307,-405.7316557850346,-396.60397676137865,-399.2754186460096,-377.0190861522154,-359.30003618496534,-339.6796714096881,-379.60164082321535,23.70479214719691
0,200,0.5685186386108398,0.08229759906319413,0.1305424372355143,0.025434998484315414,True,10,sqrt,4,10,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-563.7184796693134,-558.4161420908503,-388.6074966432431,-382.2657695046508,-259.02391559271047,-322.41989855068095,-412.4086170085748,113.51416400863863,1719,-413.1423453073989,-400.65286181804134,-403.235724111538,-382.82730096436046,-361.34998946513963,-341.53099854743357,-383.789870035652,25.213609208341307
0,200,0.5745454629262289,0.10613202563555314,0.10394314924875896,0.046846742009437344,True,10,sqrt,4,20,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 200}",-581.7534234142579,-560.8665726583995,-395.35443569772303,-392.8975855424407,-256.293331232317,-290.93363258035913,-413.0164968542495,122.82432623382383,1736,-448.94654278534284,-429.934781461768,-430.32606970058634,-404.2108861630835,-378.42106950829697,-356.9118466867737,-408.1251993843086,32.02963019993028
0,200,0.509837786356608,0.0878576648711322,0.1129757563273112,0.018350649204711644,True,10,sqrt,4,40,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 40, 'n_estimators': 200}",-601.6653671162252,-571.3097881571897,-401.0867730573146,-406.3125063907428,-253.31510411623444,-305.6261515391763,-423.21928172948043,127.30872208581135,2099,-493.93465517429024,-468.98769074049324,-464.0374342921174,-435.29179858917144,-405.0345700181698,-381.4374442668581,-441.45393218018336,38.705446141796465
0,200,0.5423693656921387,0.1057863236189193,0.11091228326161702,0.019314599635756272,True,10,sqrt,4,80,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 80, 'n_estimators': 200}",-635.7122736918454,-592.9227654690433,-412.043005449226,-424.8062444733378,-247.5802460055348,-303.58512698055347,-436.10827701159013,140.38317579927383,2438,-550.304240099375,-512.5791174657203,-502.9161267485737,-468.80689552286225,-435.543029073832,-405.8600579492261,-479.3349111432649,48.519787605825876
0,200,0.5217059850692749,0.07864701575972259,0.17020916938781738,0.035381083149234785,True,10,sqrt,8,2,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 200}",-583.6171614137855,-565.1132154538291,-395.8860975037275,-391.3919631783205,-253.0925682021086,-301.8215166136327,-415.1537537275674,123.09322278942068,1813,-463.78508844030625,-442.8841707782745,-442.33098917500047,-413.60378369277265,-389.30242261894637,-365.97484113143986,-419.6468826394567,33.76565019645097
0,200,0.5351595083872477,0.07837665245499953,0.11537118752797444,0.022430698632432442,True,10,sqrt,8,5,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 200}",-583.6171614137855,-565.1132154538292,-395.8860975037275,-391.3919631783205,-253.0925682021086,-301.82151661363264,-415.15375372756733,123.09322278942072,1809,-463.78508844030625,-442.8841707782745,-442.3309891750004,-413.60378369277265,-389.3024226189464,-365.97484113143986,-419.6468826394567,33.765650196450956
0,200,0.5811975797017416,0.10027162433207724,0.17076989014943442,0.06386767480807022,True,10,sqrt,8,10,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 200}",-583.6171614137855,-565.1132154538291,-395.8860975037275,-391.3919631783205,-253.09256820210857,-301.8215166136327,-415.1537537275674,123.0932227894207,1813,-463.78508844030625,-442.8841707782745,-442.33098917500047,-413.60378369277265,-389.30242261894637,-365.97484113143986,-419.6468826394567,33.76565019645097
0,200,0.514824390411377,0.11319732091374664,0.10041133562723796,0.01709004002658377,True,10,sqrt,8,20,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 20, 'n_estimators': 200}",-590.7077209862534,-567.9772771429355,-395.1468454455259,-396.16046842130197,-251.96742821167902,-281.8623428254245,-413.9703471721867,128.661843828627,1789,-471.9476345489206,-447.4434916623092,-447.10167538808173,-417.10946465639734,-393.9390763983908,-369.74984436595645,-424.5485311700093,34.82018820226815
0,200,0.4658461809158325,0.0975942015770748,0.1268609364827474,0.02982925497482242,True,10,sqrt,8,40,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 40, 'n_estimators': 200}",-607.7119775889764,-575.4250283998667,-400.22087946868095,-408.91145641388005,-250.78103802555032,-278.99741478932316,-420.34129911437964,134.42654909442123,2047,-505.0283856954217,-476.9984668501961,-473.408686230443,-441.3574626522963,-413.10228226898846,-387.0034875964822,-449.4831285489713,40.22457727047329
0,200,0.48432918389638263,0.075167612769768,0.10713088512420654,0.027925316977291934,True,10,sqrt,8,80,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 80, 'n_estimators': 200}",-640.7326791431665,-593.6618433036274,-416.6239638220756,-427.1674379768389,-247.11145903385437,-280.44574793250973,-434.29052186867875,145.536160469145,2410,-557.9448666152628,-517.0653491120624,-508.1594890937218,-472.87956871698316,-437.27141009223044,-408.2301386292459,-483.59180370991777,50.3192123306892
0,200,0.540487806002299,0.034509865702714436,0.13493152459462485,0.0323916379468526,True,10,sqrt,16,2,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 200}",-618.1487012107043,-581.5542902675179,-398.80671857359505,-407.83905277020295,-252.08663216224127,-297.04187298982475,-425.9128779956811,134.8230739709102,2207,-521.6301434796407,-487.67980105909135,-481.5643993288807,-449.68525759511306,-419.8175745061017,-394.3211803593553,-459.1163927213638,42.93311328549413
0,200,0.5601449807484945,0.06486507976084747,0.13331544399261475,0.016084056501673702,True,10,sqrt,16,5,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 5, 'n_estimators': 200}",-618.1487012107043,-581.5542902675179,-398.80671857359505,-407.8390527702029,-252.08663216224133,-297.04187298982475,-425.9128779956811,134.82307397091017,2207,-521.6301434796407,-487.6798010590914,-481.56439932888065,-449.68525759511306,-419.81757450610166,-394.3211803593553,-459.1163927213638,42.93311328549415
0,200,0.5467315117518107,0.0989322533168757,0.1498204469680786,0.017913073339105582,True,10,sqrt,16,10,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 10, 'n_estimators': 200}",-618.1487012107043,-581.5542902675179,-398.8067185735951,-407.83905277020295,-252.08663216224133,-297.04187298982475,-425.9128779956811,134.82307397091017,2207,-521.6301434796408,-487.67980105909135,-481.56439932888065,-449.68525759511306,-419.81757450610166,-394.3211803593553,-459.1163927213638,42.93311328549417
0,200,0.5431523323059082,0.05362207225687247,0.1144091288248698,0.03550597049644001,True,10,sqrt,16,20,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 20, 'n_estimators': 200}",-618.1487012107043,-581.5542902675179,-398.80671857359505,-407.8390527702029,-252.08663216224127,-297.04187298982475,-425.9128779956811,134.8230739709102,2207,-521.6301434796407,-487.67980105909135,-481.56439932888065,-449.68525759511306,-419.8175745061017,-394.3211803593553,-459.1163927213638,42.93311328549413
0,200,0.5137869119644165,0.039457147405146366,0.11661108334859212,0.03795416459012472,True,10,sqrt,16,40,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 40, 'n_estimators': 200}",-624.6946033883967,-588.3621986486409,-403.76564282800854,-418.3068819290547,-252.29077530333007,-281.56380489361743,-428.163984498508,139.88280326655993,2283,-528.9313449806302,-495.13974792747814,-488.1873370348105,-454.7489435027018,-424.76783406953473,-396.79047158708516,-464.7609465170401,44.55180897300618
0,200,0.4928297201792399,0.026606299164991336,0.11546266078948975,0.03985342006269636,True,10,sqrt,16,80,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 80, 'n_estimators': 200}",-649.7442251040071,-599.125042499584,-414.7985293561476,-433.2661310083782,-247.71502779424264,-273.13285911620494,-436.2969691464275,149.8497897045962,2440,-566.0017790166518,-524.3926798068933,-515.0320624337819,-478.1867691277768,-443.8074915914445,-414.2454522924099,-490.27770571149296,50.98581505348244
0,200,0.47595834732055664,0.04410653844102548,0.10639369487762451,0.021741733322662916,True,10,sqrt,32,2,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 32, 'min_samples_split': 2, 'n_estimators': 200}",-663.0597553483134,-610.1134839197282,-420.5099590735551,-430.33109869187365,-250.165194899982,-275.46951869073985,-441.6081684373653,153.98031069374792,2520,-582.5766623176803,-541.2766818660036,-525.3114593113913,-484.9987947778822,-453.658459896796,-425.7327794414044,-502.2591396018597,53.26179348929149
0,200,0.5146811803181967,0.061859654863966926,0.1002344290415446,0.006379266551202844,True,10,sqrt,32,5,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 32, 'min_samples_split': 5, 'n_estimators': 200}",-663.0597553483133,-610.1134839197283,-420.5099590735551,-430.33109869187365,-250.165194899982,-275.46951869073985,-441.6081684373653,153.98031069374792,2520,-582.5766623176803,-541.2766818660036,-525.3114593113913,-484.9987947778822,-453.65845989679605,-425.73277944140443,-502.2591396018597,53.26179348929146
0,200,0.5004133383433024,0.09001355435072574,0.11559140682220459,0.022808339813786615,True,10,sqrt,32,10,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 32, 'min_samples_split': 10, 'n_estimators': 200}",-663.0597553483134,-610.1134839197282,-420.5099590735551,-430.33109869187365,-250.16519489998203,-275.46951869073985,-441.6081684373653,153.98031069374792,2520,-582.5766623176803,-541.2766818660036,-525.3114593113912,-484.9987947778822,-453.65845989679605,-425.7327794414045,-502.25913960185966,53.26179348929144
0,200,0.4595917860666911,0.04589991375994019,0.09942209720611572,0.01978847850043314,True,10,sqrt,32,20,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 32, 'min_samples_split': 20, 'n_estimators': 200}",-663.0597553483133,-610.1134839197282,-420.5099590735551,-430.33109869187365,-250.165194899982,-275.46951869073985,-441.6081684373653,153.9803106937479,2520,-582.5766623176803,-541.2766818660036,-525.3114593113913,-484.9987947778822,-453.65845989679605,-425.7327794414044,-502.2591396018597,53.26179348929148
0,200,0.5362872282663981,0.024902478803073995,0.14230748017628989,0.02342139555494215,True,10,sqrt,32,40,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 32, 'min_samples_split': 40, 'n_estimators': 200}",-663.0597553483133,-610.1134839197282,-420.5099590735551,-430.33109869187365,-250.165194899982,-275.4695186907398,-441.6081684373653,153.9803106937479,2520,-582.5766623176803,-541.2766818660036,-525.3114593113913,-484.9987947778822,-453.65845989679605,-425.7327794414044,-502.2591396018597,53.26179348929148
0,200,0.5442080497741699,0.032103322453955946,0.13256943225860596,0.03552636936804734,True,10,sqrt,32,80,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 32, 'min_samples_split': 80, 'n_estimators': 200}",-667.0249401956215,-614.0493466444384,-420.12438097036886,-437.44709364210445,-247.72883955039822,-284.32031091799166,-445.11581865348717,154.5328396766632,2549,-589.787321652185,-546.3087907915439,-531.2883084699149,-491.1955197332606,-457.54223641597974,-426.89372880415164,-507.169317644506,54.92652400785739
0,200,0.5661430756251017,0.06659064448360409,0.16557061672210693,0.05829132477927826,True,10,0.3,1,2,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-564.4512013928718,-558.2747635204158,-395.7766109131378,-374.0807755723045,-256.1429929495414,-283.8526443849209,-405.429831455532,120.27253073291031,725,-298.97650540068435,-314.77983189708164,-331.3877468506648,-316.05458429596865,-308.56475886825916,-294.9107594875125,-310.77903113336185,12.003900003749239
0,200,0.6162581443786621,0.05689487772488712,0.15023696422576904,0.04822436765614947,True,10,0.3,1,5,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-561.258944733172,-560.3629368964021,-396.9199469989904,-374.8790087935054,-255.7619043564434,-272.1651200144913,-403.5579769655007,122.08719512944322,464,-331.6462660573646,-338.0088318755254,-351.5392277933208,-335.2649451270203,-322.2025893377363,-306.9603631085406,-330.93703721658466,13.813434340765586
0,200,0.5886135896046957,0.10031057822628524,0.15338802337646484,0.0394822513330202,True,10,0.3,1,10,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-561.1635531825344,-559.6635040309927,-390.08672256325326,-376.6114399373763,-258.05332098353387,-306.5643707228907,-408.69048523676355,115.85720557761749,1350,-373.9088921923117,-373.8666123230523,-379.64099940117313,-360.2398907134145,-341.56381558266463,-325.4613092045021,-359.11358656951967,19.57747987478232
0,200,0.5224317312240601,0.07446602551481399,0.10938791433970134,0.03162975934809402,True,10,0.3,1,20,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 200}",-574.8340077164755,-563.327629162042,-393.47957028960445,-388.2609413180381,-257.64308948364294,-288.498735099759,-411.00732884492703,122.06161048186452,1614,-426.5418647134144,-414.2240972959089,-416.7446743039233,-390.1562877556681,-367.6831590742262,-346.6572144814374,-393.6678829374296,28.67442254570826
0,200,0.5515715281168619,0.07650850202142054,0.12242106596628825,0.02259300656259265,True,10,0.3,1,40,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 40, 'n_estimators': 200}",-597.8432746175171,-567.8084203195954,-401.9027697799744,-401.78311242403066,-254.7574271576749,-292.23039841785805,-419.3875671194417,127.64720437104447,2024,-484.6843979900285,-459.85062486445224,-456.1585610171615,-426.7465087378645,-398.7533901466038,-374.8434670395871,-433.506158299283,37.68539413715684
0,200,0.5234742164611816,0.033778581094808025,0.12125865618387859,0.03405064683651106,True,10,0.3,1,80,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 80, 'n_estimators': 200}",-629.1759244916167,-593.3174693883897,-410.74712009317716,-425.34858036297817,-249.21134287321686,-283.01258162372864,-431.8021698055179,142.01309012695688,2364,-545.3695659001102,-508.4241849368245,-500.4059365153121,-466.60260371090624,-431.86934613952315,-402.8405679764717,-475.9187008631913,48.040265547162704
0,200,0.6002539396286011,0.04551769541159331,0.1736252705256144,0.03150458458968064,True,10,0.3,2,2,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-560.6178339438192,-555.3813712801856,-391.80580361583526,-374.8471651195801,-255.05242605807982,-293.71241008466666,-405.2361683503611,117.46177767421312,705,-347.508406544911,-352.05416777843436,-364.79637541548965,-344.5021030907921,-331.3782576581038,-312.2751141825851,-342.0857374450527,16.601758070160802
0,200,0.5542911688486735,0.028022223383253504,0.1379959980646769,0.02874562111861265,True,10,0.3,2,5,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-561.9511848177117,-553.647899813612,-389.9038193955312,-375.64706017744635,-262.1583491555959,-279.58212511836285,-403.81507307971,118.28237296450979,483,-355.22012569825364,-356.5134037519418,-366.9848576163097,-346.8841367875665,-333.6727493283259,-316.2071017052128,-345.91372914793504,16.714372883565353
0,200,0.5642437934875488,0.08956716814535894,0.14258861541748047,0.05692555097490525,True,10,0.3,2,10,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-564.246684886848,-558.8261813109865,-393.22018465926055,-373.43775460777096,-253.7303890617174,-268.42375411265334,-401.9808247732062,123.58385392627996,322,-389.6755042395171,-383.6674923622874,-391.1482084726492,-367.69141605561714,-349.21373945843726,-331.56940172862363,-368.82762705285523,22.087835478749376
0,200,0.55547563234965,0.013998856074572208,0.16179474194844565,0.04089114437117326,True,10,0.3,2,20,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 200}",-575.2709098651578,-557.9370711538368,-394.4057389658174,-389.63061433256246,-253.34582836454422,-279.7742777118635,-408.39407339896366,123.38404661440481,1313,-434.23283003569645,-419.7871501635847,-421.0453886531061,-395.4442103632939,-372.84602975401106,-352.3512130201709,-399.28447033164383,28.95903621541623
0,200,0.6415508190790812,0.08385394425812646,0.12204790115356445,0.03759097998717325,True,10,0.3,2,40,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 2, 'min_samples_split': 40, 'n_estimators': 200}",-599.6089203565919,-570.3338541569952,-400.89027243691004,-402.76530049258486,-254.89599630663668,-296.59543555468423,-420.8482965507338,127.80554855671171,2055,-488.93479450417317,-463.699106464603,-458.98985186322875,-429.69659187667617,-403.4501084532135,-377.29148019184515,-437.01032222562327,37.94219384487712
0,200,0.46769440174102783,0.0540519784949278,0.09767357508341472,0.009412691740299142,True,10,0.3,2,80,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 2, 'min_samples_split': 80, 'n_estimators': 200}",-631.098538971776,-594.0634015546128,-410.5705881300131,-425.1420094884186,-249.0191070297581,-292.34761742770377,-433.7068771003805,141.05456429149987,2398,-547.3014676014161,-509.4383829889743,-501.64408038430867,-468.3280203150497,-433.09529157057005,-404.5940537325654,-477.4002160988141,48.03880793535261
0,200,0.5262988408406576,0.09460945349062448,0.11616424719492595,0.03858832040943093,True,10,0.3,4,2,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-565.3347197806337,-557.3606748976484,-390.08881001838455,-382.94162803948274,-253.9496652729904,-300.2136201502081,-408.314853026558,117.87024822678116,1307,-405.7316557850346,-396.60397676137865,-399.27541864600954,-377.0190861522154,-359.30003618496534,-339.6796714096881,-379.6016408232153,23.7047921471969
0,200,0.5569552977879842,0.07680005968279945,0.14425301551818848,0.030227375796669665,True,10,0.3,4,5,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-565.3347197806337,-557.3606748976484,-390.08881001838455,-382.94162803948274,-253.94966527299036,-300.21362015020804,-408.31485302655796,117.87024822678119,1306,-405.7316557850346,-396.60397676137865,-399.2754186460096,-377.0190861522154,-359.30003618496534,-339.6796714096881,-379.60164082321535,23.70479214719691
