mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,mean_test_score,std_test_score,rank_test_score
10.725869218508402,0.8391909146886393,1.9090286493301392,0.37886496278664655,20,0.3,8,10,"{'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 8, 'min_samples_split': 10}",-585.6838323481697,-567.5788051563496,-390.0986510212706,-395.81281225762535,-260.1477936265153,-295.8264048655864,-415.85804987925286,123.5439340618313,115
16.92373212178548,5.772875291282522,3.764899810155233,1.298959453904824,20,0.5,2,2,"{'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2}",-551.6249585079321,-538.2822639921671,-387.8214553450521,-350.2668617491906,-295.40296891626946,-290.1282926736985,-402.25446686405166,106.23531257292223,25
19.945417761802673,3.943470652420006,4.060650070508321,1.2103838487081309,20,0.5,2,5,"{'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5}",-552.1882658775597,-538.91636396198,-386.6592231745488,-351.2750046954387,-296.2991728238571,-290.54764749309203,-402.64761300441273,106.22518991868016,27
19.012304186820984,3.451541777123322,3.7290006081263223,0.9484032011306854,20,0.5,2,10,"{'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 10}",-552.5952275308116,-538.1081516316704,-386.48058546626686,-351.8147761217127,-291.86623033950224,-285.82140201144836,-401.114395516902,107.69243899275111,13
16.737327337265015,2.031302212137544,3.557216246922811,0.6451851302032372,20,0.5,4,2,"{'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2}",-548.2638262897098,-536.2628041797933,-387.4213914373151,-353.556104232656,-289.586214346991,-287.4921119685187,-400.4304087424973,106.23330320403792,9
17.22739628950755,3.0399359784813855,3.6314821243286133,0.9731764424954078,20,0.5,4,5,"{'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5}",-548.2638262897098,-536.2628041797933,-387.4213914373151,-353.556104232656,-289.5862143469911,-287.4921119685187,-400.4304087424973,106.23330320403791,9
17.662981907526653,1.6403813798707418,3.0867502689361572,0.6592790126679875,20,0.5,4,10,"{'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10}",-549.8957379430183,-535.6986622446402,-387.12509898203547,-354.06236606934027,-289.35382248561535,-289.8725339249165,-401.00137027492764,106.08448473106624,12
15.295691053072611,1.3448371500801903,3.1916789213816323,0.47139454340104836,20,0.5,8,2,"{'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 2}",-554.9256003758649,-538.4257005587161,-387.6301798396555,-365.11500877119636,-278.467718721728,-284.6000204996451,-401.5273714611344,110.00518531015415,14
14.817396442095438,2.453193896566305,3.387213627497355,0.4157440967076312,20,0.5,8,5,"{'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 5}",-554.9256003758649,-538.4257005587161,-387.63017983965557,-365.11500877119636,-278.467718721728,-284.6000204996451,-401.5273714611344,110.00518531015415,14
15.86596910158793,1.7580634962003463,3.630956252415975,0.6476261552041067,20,0.5,8,10,"{'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 10}",-554.9256003758649,-538.4257005587161,-387.6301798396555,-365.11500877119636,-278.467718721728,-284.6000204996451,-401.5273714611344,110.00518531015415,14
22.62777304649353,6.589696709188448,5.0048385461171465,0.5934166663619489,20,0.7,2,2,"{'max_depth': 20, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 2}",-549.6771407946212,-543.0291249552827,-393.3732340549364,-351.33847531327916,-301.2982833574451,-315.10929243960055,-408.9709251525275,101.43801981455859,104
25.62407676378886,7.2823600871890575,5.134345451990764,0.3246128179061397,20,0.7,2,5,"{'max_depth': 20, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 5}",-549.2727856086493,-543.6064993285997,-394.060959159454,-350.825589566053,-301.0209437497211,-310.4915395129128,-408.2130528208983,102.2761610180528,96
25.563629309336346,5.061399855162435,4.966754515965779,0.4618732695543222,20,0.7,2,10,"{'max_depth': 20, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 10}",-548.8034806563211,-541.8200454393648,-392.48139646980366,-351.59781187268703,-297.36302915246154,-312.90015800387755,-407.4943202657526,102.01179964547372,78
22.396456599235535,4.352725449572225,4.584441264470418,0.4519586267635803,20,0.7,4,2,"{'max_depth': 20, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 2}",-541.0421396069286,-537.8463060910155,-392.79340797577083,-352.1206024225199,-298.8919518872964,-306.6288070895994,-404.8872025121884,100.0304699388521,39
22.71870509783427,5.366518434358152,4.638249238332112,0.492761761945012,20,0.7,4,5,"{'max_depth': 20, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 5}",-541.0421396069286,-537.8463060910155,-392.79340797577083,-352.1206024225199,-298.8919518872964,-306.6288070895994,-404.8872025121884,100.0304699388521,39
22.89875642458598,4.157298003261849,4.694929480552673,0.9078340889777191,20,0.7,4,10,"{'max_depth': 20, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 10}",-542.5142427037579,-538.5617563829103,-392.33169982234625,-351.4104320762312,-301.5287920874134,-308.5826873394343,-405.8216017353489,99.81631146363229,60
20.91868770122528,2.2685862735113833,4.340949654579163,0.4160483593211256,20,0.7,8,2,"{'max_depth': 20, 'max_features': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 2}",-544.2572461704874,-537.723621386848,-392.7650784735799,-359.7416056206312,-292.61516452350054,-304.4990755249872,-405.26696528333906,101.60094757942325,52
18.412487427393597,2.794733536430389,4.18813161055247,0.6777579675403318,20,0.7,8,5,"{'max_depth': 20, 'max_features': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 5}",-544.2572461704875,-537.723621386848,-392.7650784735799,-359.7416056206312,-292.61516452350054,-304.4990755249872,-405.26696528333906,101.60094757942328,52
19.361061096191406,2.5886168281835777,3.7357322772343955,1.0040461171881878,20,0.7,8,10,"{'max_depth': 20, 'max_features': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 10}",-544.2572461704874,-537.723621386848,-392.7650784735799,-359.7416056206312,-292.61516452350054,-304.4990755249872,-405.26696528333906,101.60094757942325,52
16.1585746606191,1.036537982446573,2.760640501976013,0.6326264920506409,20,sqrt,2,2,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2}",-557.1737680576994,-553.0631834428711,-385.779855415972,-372.4559844910035,-277.04176568824914,-287.5852343796786,-405.516631912579,113.03835952310902,55
13.472512046496073,0.6889210524484077,2.0000239610671997,0.3798656721382835,20,sqrt,2,5,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5}",-558.3490097566724,-553.3962940713858,-385.59811245472554,-372.2050390753959,-276.3271125737726,-284.9960554812527,-405.14527056886755,113.97869218065213,47
12.466717759768168,0.4623612286986109,2.0935630003611245,0.3117435324512271,20,sqrt,2,10,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10}",-562.3867126482772,-555.6789299241863,-386.56661208614145,-375.9091221819588,-271.8598696917001,-288.92355939994303,-406.8874676553678,115.35412531239436,70
12.331193089485168,0.4659700155197127,1.9266555706659954,0.38480303734570814,20,sqrt,4,2,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2}",-566.2916541968922,-557.0130732752999,-386.3017027791107,-380.9233996264128,-267.9057893937908,-287.6131168625047,-407.6747893556685,117.31997349881372,84
11.632153948148092,0.45286243174497215,2.555567661921183,0.3346703963782251,20,sqrt,4,5,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5}",-566.2916541968922,-557.0130732752999,-386.3017027791107,-380.9233996264128,-267.9057893937908,-287.6131168625047,-407.6747893556685,117.31997349881372,84
11.551737984021505,0.6945716705672851,1.699406385421753,0.5181195583557254,20,sqrt,4,10,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10}",-567.954222086036,-558.1364432752924,-386.257931624621,-382.55912491771943,-268.30757461959655,-290.5160275795047,-408.955220683795,117.30106793327919,102
11.443899552027384,0.9005634208270314,1.8259803454081218,0.3093231250300956,20,sqrt,8,2,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2}",-585.6838323481697,-567.5788051563496,-390.0986510212706,-395.81281225762535,-260.1477936265153,-295.8264048655864,-415.85804987925286,123.5439340618313,115
10.34949771563212,0.49230120917070797,1.5963509480158489,0.3650038350655882,20,sqrt,8,5,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5}",-585.6838323481697,-567.5788051563496,-390.0986510212706,-395.81281225762535,-260.1477936265153,-295.8264048655864,-415.85804987925286,123.5439340618313,115
11.668318351109823,0.5041978167309594,1.7679730256398518,0.47061491808649125,20,sqrt,8,10,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10}",-585.6838323481696,-567.5788051563496,-390.09865102127065,-395.81281225762535,-260.1477936265153,-295.8264048655864,-415.85804987925286,123.54393406183127,115
11.870684305826822,1.7142275407776515,2.3806796073913574,0.3661124260252582,40,0.3,2,2,"{'max_depth': 40, 'max_features': 0.3, 'min_samples_leaf': 2, 'min_samples_split': 2}",-557.268853182668,-552.9380281102037,-385.7610705464556,-371.5145377420674,-276.24322765990456,-285.7247119171183,-404.90840485973627,113.55448533084714,43
13.052375316619873,1.5311194151809742,1.9719212849934895,0.31609975360968184,40,0.3,2,5,"{'max_depth': 40, 'max_features': 0.3, 'min_samples_leaf': 2, 'min_samples_split': 5}",-558.2127451663065,-553.681821977374,-385.7206843398455,-372.95128439532436,-276.89032389878133,-287.2722295709037,-405.7881815580892,113.46617066486856,58
12.687460899353027,0.44181268908046106,2.2420374949773154,0.357068286449524,40,0.3,2,10,"{'max_depth': 40, 'max_features': 0.3, 'min_samples_leaf': 2, 'min_samples_split': 10}",-562.4137728339855,-555.4986245833825,-386.7135665559101,-376.20955974462134,-271.13255281654915,-288.28295585787083,-406.70850539872,115.55522694223467,66
12.01415236790975,0.5506990570561948,1.9043864011764526,0.371782077560511,40,0.3,4,2,"{'max_depth': 40, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 2}",-566.290035116605,-557.1122076321954,-386.35896360592443,-381.2475795770466,-267.6506215090888,-289.31613627549314,-407.9959239527256,117.08829972043645,89
12.061132311820984,0.5818658727940473,1.8886916240056355,0.23188313542452865,40,0.3,4,5,"{'max_depth': 40, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 5}",-566.290035116605,-557.1122076321954,-386.3589636059245,-381.2475795770467,-267.6506215090888,-289.31613627549314,-407.9959239527256,117.08829972043645,89
12.201247811317444,0.27396234502467975,1.5469965537389119,0.2236098706309199,40,0.3,4,10,"{'max_depth': 40, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 10}",-567.95387048183,-558.1722546792502,-386.2597555294831,-383.0664787019178,-268.3030127641905,-292.3780596431263,-409.3555719666329,116.97857450122893,107
11.731051166852316,0.44912982848804656,1.537637710571289,0.20436339246665006,40,0.3,8,2,"{'max_depth': 40, 'max_features': 0.3, 'min_samples_leaf': 8, 'min_samples_split': 2}",-585.6838323481697,-567.5788051563496,-390.10234326398137,-395.8251562112,-260.1460749027453,-296.12615219497474,-415.9103940129034,123.49533544478041,121
11.152685165405273,0.2592104370700133,1.4889591932296753,0.2154071416024234,40,0.3,8,5,"{'max_depth': 40, 'max_features': 0.3, 'min_samples_leaf': 8, 'min_samples_split': 5}",-585.6838323481697,-567.5788051563496,-390.10234326398137,-395.82515621120007,-260.1460749027452,-296.12615219497474,-415.9103940129034,123.49533544478042,121
11.019290486971537,0.5545552027102558,1.7355575958887737,0.36296182841696867,40,0.3,8,10,"{'max_depth': 40, 'max_features': 0.3, 'min_samples_leaf': 8, 'min_samples_split': 10}",-585.6838323481697,-567.5788051563496,-390.10234326398137,-395.82515621120007,-260.1460749027453,-296.12615219497474,-415.9103940129034,123.4953354447804,121
16.0231827100118,3.7410012967717114,5.0307678778966265,0.7453282057341908,40,0.5,2,2,"{'max_depth': 40, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2}",-551.5311787420603,-538.0427586223498,-387.8996612534588,-350.09807062477836,-296.5500219821934,-286.1750958449269,-401.7161311782946,106.68837660264494,23
18.38777983188629,4.266324798819765,4.449103951454163,1.0173555663953922,40,0.5,2,5,"{'max_depth': 40, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5}",-552.1353994237165,-538.5584921702414,-386.9198201252241,-350.32130369827763,-296.3442428536894,-291.1492939394824,-402.5714253684386,106.09431206163953,26
19.113317489624023,1.101164919500348,3.5678165356318154,0.7389278734004444,40,0.5,2,10,"{'max_depth': 40, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 10}",-552.6325324617973,-538.1611296281586,-386.98218823361873,-351.9281543094918,-293.065353567422,-289.13386758058857,-401.9838709635128,106.90202441052207,24
16.721685647964478,2.708858513126917,4.081598838170369,0.5933810082729228,40,0.5,4,2,"{'max_depth': 40, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2}",-548.2544551795273,-536.2968356197397,-387.50420393580816,-353.47055218614247,-289.4221123956075,-287.09873317516684,-400.3411487486653,106.34128415668954,7
16.8703719774882,1.9183667596896241,3.5031059185663858,0.5453882992527008,40,0.5,4,5,"{'max_depth': 40, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5}",-548.2544551795273,-536.2968356197397,-387.50420393580816,-353.47055218614247,-289.4221123956075,-287.09873317516684,-400.3411487486653,106.34128415668954,7
16.782828251520794,1.38596561756706,3.3558536767959595,0.9046503437468447,40,0.5,4,10,"{'max_depth': 40, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10}",-549.8906708471114,-535.6747220909816,-386.9341391904956,-354.12996023468173,-289.9320178880552,-288.05639756751583,-400.7696513031403,106.29549796143324,11
15.126978993415833,1.2053786519603982,3.590185602506002,0.9337162944619193,40,0.5,8,2,"{'max_depth': 40, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 2}",-554.9256003758649,-538.4257005587161,-387.64771645776335,-364.9831289002733,-278.56035311700373,-285.5568835039539,-401.6832304855959,109.82576470369236,20
15.459855477015177,0.6895942262519884,2.5676615238189697,0.6824443905691288,40,0.5,8,5,"{'max_depth': 40, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 5}",-554.9256003758649,-538.4257005587161,-387.64771645776335,-364.9831289002733,-278.56035311700373,-285.5568835039539,-401.6832304855959,109.82576470369236,20
15.417624513308207,1.6179780313111896,4.290143728256226,1.372904998007335,40,0.5,8,10,"{'max_depth': 40, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 10}",-554.9256003758649,-538.4257005587162,-387.64771645776335,-364.9831289002733,-278.56035311700373,-285.55688350395394,-401.6832304855959,109.82576470369236,20
21.881691177686054,5.682048163241608,5.734958092371623,0.5481069940331341,40,0.7,2,2,"{'max_depth': 40, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 2}",-549.6426088562298,-543.3574116890304,-392.9023336132979,-351.2103038445028,-302.3547738378887,-312.75890506049666,-408.7043894835744,101.70715285511481,97
25.231919050216675,5.231413185351358,5.404638012250264,0.5231204470626875,40,0.7,2,5,"{'max_depth': 40, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 5}",-549.3328783354913,-544.076169988396,-393.8705923499276,-350.73487598596495,-304.11258209169927,-310.428678674564,-408.7592962376739,101.88223617358139,98
23.393535176912945,4.34241697036381,5.611232916514079,0.5874717179053925,40,0.7,2,10,"{'max_depth': 40, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 10}",-548.7938639637666,-541.7869195882189,-392.2446678899315,-351.6088549157323,-296.15567405418506,-311.19361704120973,-406.96393290884066,102.4892125496622,75
22.28988528251648,4.0705227958935755,5.190422693888347,0.6405757038597875,40,0.7,4,2,"{'max_depth': 40, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 2}",-541.032077446356,-537.8200775806515,-392.4225489368238,-352.22771126122126,-298.7923502543128,-308.14178592219764,-405.0727585669271,99.79191063814316,45
21.72934055328369,3.9031208462977998,4.628668506940206,0.6461100338987252,40,0.7,4,5,"{'max_depth': 40, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 5}",-541.032077446356,-537.8200775806515,-392.42254893682383,-352.22771126122126,-298.79235025431285,-308.14178592219764,-405.0727585669271,99.79191063814315,45
20.870238939921062,3.472200285977907,4.6402504444122314,0.23974682609743866,40,0.7,4,10,"{'max_depth': 40, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 10}",-542.5158950538,-538.5256238819557,-392.2415798995527,-351.49922904227657,-301.60225938055567,-306.99253273564597,-405.5628533322977,100.04955354188306,57
20.060878038406372,2.670963990214695,4.763309836387634,0.42351478803139103,40,0.7,8,2,"{'max_depth': 40, 'max_features': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 2}",-544.2572461704874,-537.723621386848,-392.8271117435573,-359.65543802939743,-292.25870569651005,-304.6702731707847,-405.2320660329308,101.64380551122797,49
18.99820852279663,2.9967679926857302,4.59249218304952,0.5125518210512968,40,0.7,8,5,"{'max_depth': 40, 'max_features': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 5}",-544.2572461704875,-537.723621386848,-392.8271117435573,-359.6554380293974,-292.25870569651,-304.6702731707847,-405.2320660329308,101.643805511228,49
18.47522171338399,2.240978188225516,4.039529840151469,1.163014224881681,40,0.7,8,10,"{'max_depth': 40, 'max_features': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 10}",-544.2572461704875,-537.723621386848,-392.8271117435573,-359.6554380293974,-292.25870569651005,-304.6702731707847,-405.2320660329308,101.643805511228,49
15.453898668289185,0.7871345593436267,2.7888439496358237,0.8981374594667108,40,sqrt,2,2,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2}",-557.268853182668,-552.9380281102037,-385.7610705464555,-371.5145377420674,-276.24322765990456,-285.7247119171183,-404.90840485973627,113.55448533084714,43
14.231125195821127,1.0759161356581697,1.9291797081629436,0.5502815625447124,40,sqrt,2,5,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5}",-558.2127451663065,-553.681821977374,-385.7206843398455,-372.95128439532436,-276.89032389878133,-287.2722295709037,-405.7881815580892,113.46617066486856,58
12.16458785533905,0.6449217228358969,1.9014369249343872,0.2783650137086741,40,sqrt,2,10,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10}",-562.4137728339855,-555.4986245833825,-386.7135665559101,-376.2095597446214,-271.1325528165491,-288.2829558578708,-406.70850539872,115.5552269422347,66
12.399599154790243,0.6419009390864998,1.620765248934428,0.2937198245076291,40,sqrt,4,2,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2}",-566.290035116605,-557.1122076321954,-386.35896360592443,-381.2475795770467,-267.65062150908886,-289.31613627549314,-407.9959239527256,117.08829972043644,89
11.977224429448446,0.8051123107900939,2.514246861139933,0.31612441894382987,40,sqrt,4,5,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5}",-566.290035116605,-557.1122076321954,-386.3589636059245,-381.2475795770467,-267.65062150908886,-289.3161362754932,-407.9959239527256,117.08829972043642,89
11.458701173464457,1.0047346476046723,1.495834469795227,0.4831857223207634,40,sqrt,4,10,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10}",-567.95387048183,-558.1722546792502,-386.2597555294831,-383.0664787019178,-268.3030127641905,-292.3780596431263,-409.3555719666329,116.97857450122893,107
11.977980335553488,0.7304438119418194,1.9717378218968709,0.5684089795470415,40,sqrt,8,2,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2}",-585.6838323481697,-567.5788051563496,-390.10234326398137,-395.82515621120007,-260.1460749027453,-296.12615219497474,-415.9103940129034,123.4953354447804,121
9.88926343123118,0.7230402451127773,1.2684859832127888,0.3652400626458487,40,sqrt,8,5,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5}",-585.6838323481697,-567.5788051563496,-390.10234326398137,-395.8251562112,-260.1460749027453,-296.12615219497474,-415.9103940129034,123.49533544478041,121
10.870790362358093,1.029610912870545,0.6858516534169515,0.16309887678711812,40,sqrt,8,10,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10}",-585.6838323481697,-567.5788051563496,-390.10234326398137,-395.82515621120007,-260.1460749027453,-296.12615219497474,-415.9103940129034,123.4953354447804,121
