iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,mean_train_score,std_train_score
0,200,2.753637750943502,0.8997061621015895,0.7070058981577555,0.644353590131558,True,50,0.5,2,10,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-580.4659567064361,-546.5388820212557,-379.9481116900376,-395.77742786434715,-267.8483875362948,-269.21716292718764,-406.63265479092655,121.6317942989978,896,-294.5729786783796,-280.8552691869297,-279.1832572264585,-261.7906999785238,-246.40956993326657,-232.39388172225546,-265.8676094543022,21.376239080260895
0,200,1.0732613404591878,0.4733699255029096,1.5967621803283691,0.4600147877982524,True,50,0.5,2,20,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 200}",-578.6827653181704,-546.6375000336121,-374.80288664910637,-402.056476194017,-264.63833992034046,-287.50166714960676,-409.05327254414215,118.71260400964054,1213,-357.3552097880349,-339.12968940299874,-337.2737815655677,-315.17285053086454,-296.4413296971302,-277.20598062421954,-320.42980693480257,27.28941263964956
0,200,2.021859804789225,0.5220640453561516,0.6583305199941,0.5055960673225472,True,50,0.5,2,40,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 40, 'n_estimators': 200}",-585.2631012698572,-555.4252954198308,-378.4864770817165,-406.65548656064874,-257.8035475435467,-259.4151222002933,-407.1748383459822,128.23262419238623,970,-424.6776566383301,-404.1442618449555,-396.776715453806,-369.50469246571976,-345.1700027391979,-321.72177895113845,-376.99918468219124,35.41680026664669
0,200,1.7884502410888672,0.738805939288385,1.025642991065979,0.9314423865579372,True,50,0.5,2,80,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 80, 'n_estimators': 200}",-602.9657251221718,-570.898387476966,-388.4248588079466,-422.14683736318875,-250.31563396840755,-256.7309669404019,-415.2470682798471,136.96860798295702,1508,-494.53018908429306,-465.2458429363438,-454.78720205520546,-421.0006618937959,-391.6670557501159,-365.7144067418044,-432.1575597435931,44.113357672333294
0,200,1.7117862304051716,1.0058375606136725,1.0894545714060466,0.7945930923266324,True,50,0.5,4,2,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-567.6692163658375,-544.4196964513776,-372.56065138663894,-394.3384418135497,-263.58253428905164,-264.3764388600929,-401.15782986109144,120.24309945592908,176,-311.59134229529036,-295.02520700645044,-293.8558547347513,-275.19904344168043,-259.8568281360913,-244.2048291755185,-279.95551746496375,22.82481618336909
0,200,2.3940036296844482,0.5777486650626779,0.7493771314620972,0.5607762638706629,True,50,0.5,4,5,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-567.6692163658375,-544.4196964513776,-372.56065138663894,-394.3384418135497,-263.58253428905164,-264.3764388600929,-401.15782986109144,120.24309945592908,176,-311.59134229529036,-295.02520700645044,-293.8558547347513,-275.19904344168043,-259.8568281360913,-244.2048291755185,-279.95551746496375,22.82481618336909
0,200,1.7505367199579875,0.6742557372939727,1.3243564367294312,0.5787606053494899,True,50,0.5,4,10,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-567.5592043027181,-545.2689588095095,-374.30308306539587,-398.05058598032974,-262.2849217165395,-283.35497544424544,-405.1369548864564,117.08719244101972,745,-326.24845384885776,-309.14379137345423,-307.8572271803605,-287.7270507126923,-271.14966527320826,-254.50450022212277,-292.77178143511594,24.40509170052376
0,200,1.9783939520517986,0.7809229946533929,1.204026460647583,0.7531429722713624,True,50,0.5,4,20,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 200}",-570.4893903829477,-553.193333430651,-374.6946984639864,-393.90424314678677,-260.97048244670526,-263.53900557001464,-402.7985255735153,123.23160137034284,380,-378.0708244527945,-357.26638098980413,-356.84933589716115,-331.58254987043944,-312.4033109264465,-292.2086209138628,-338.06350384175136,29.227162687048956
0,200,2.3184346357981362,0.7482123245872605,0.8217787345250448,0.7312723202952632,True,50,0.5,4,40,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 40, 'n_estimators': 200}",-582.0145555192876,-557.7938900051413,-378.3728004826027,-413.848539467041,-258.7159437666292,-258.0931704151848,-408.1398166093145,128.05527523309507,1136,-434.443840922233,-411.97263472459605,-405.86839364472144,-378.9977720137847,-354.26781780417656,-330.20271015001686,-385.9588615432547,35.55612119805505
0,200,0.8117265701293945,0.33342672949372953,1.3790608247121174,0.32343480307778266,True,50,0.5,4,80,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 80, 'n_estimators': 200}",-603.5836183654123,-571.5548957801074,-390.87896419095586,-423.64970496600836,-247.22998428614943,-263.223587197537,-416.68679246436176,136.56234492953166,1562,-498.6845737220759,-467.57233570913485,-459.02740938174725,-425.01392547859126,-397.3074204731591,-369.68673820733517,-436.2154004953406,43.725297019872194
0,200,1.7827769915262859,0.512320018498906,0.6786378224690756,0.4987289694218754,True,50,0.5,8,2,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 200}",-569.3553457343695,-553.5326184951283,-376.98430427591006,-397.2453160673657,-258.45785240411936,-263.4770500408892,-403.17541450296363,123.42541909456169,449,-390.9151320941405,-370.5278106686982,-369.22373321095733,-344.26786325222537,-324.13069219891656,-303.54172649804815,-350.43449298716433,29.78900220256386
0,200,1.6921543677647908,0.5995740523236219,0.8695346911748251,0.8161780079940968,True,50,0.5,8,5,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 200}",-569.3553457343695,-553.5326184951284,-376.98430427591006,-397.2453160673657,-258.45785240411936,-263.4770500408892,-403.17541450296363,123.42541909456173,449,-390.9151320941406,-370.5278106686982,-369.2237332109574,-344.26786325222537,-324.13069219891656,-303.54172649804815,-350.43449298716445,29.78900220256388
0,200,2.1222127278645835,0.5230817792679588,0.7051035563151041,0.516323277125967,True,50,0.5,8,10,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 200}",-569.3553457343695,-553.5326184951284,-376.98430427591006,-397.2453160673657,-258.45785240411936,-263.4770500408892,-403.17541450296363,123.42541909456173,449,-390.9151320941405,-370.5278106686982,-369.22373321095733,-344.26786325222537,-324.13069219891656,-303.54172649804815,-350.43449298716433,29.78900220256386
0,200,2.3029974699020386,0.334512660416075,0.4873093366622925,0.3271120173787865,True,50,0.5,8,20,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 20, 'n_estimators': 200}",-572.280276476153,-550.6552324526724,-378.1983658976387,-400.6587300786981,-257.97356051526106,-267.47164382590375,-404.5396348743878,122.79037889636824,681,-401.8952729906032,-379.82512897621126,-379.25941952330334,-353.09319253842057,-333.24256930429976,-312.6742219000699,-359.99830087215133,30.338556932401268
0,200,1.3447647492090862,0.7313725814384959,1.2424698670705159,0.6114987806487076,True,50,0.5,8,40,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 40, 'n_estimators': 200}",-579.7210403933364,-557.742832219082,-381.7921738152239,-411.6392349137177,-251.11963792516357,-251.80710233511007,-405.63700360027224,130.1187230139117,782,-446.65015760137373,-421.9285146534316,-420.11331701042906,-391.5306502835129,-365.6393117375114,-342.6842203978081,-398.09102861401107,35.5369826699003
0,200,1.9208886623382568,0.3972275398179924,0.7023395697275797,0.4013093457908176,True,50,0.5,8,80,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 80, 'n_estimators': 200}",-605.301878035897,-572.6743204814177,-389.939620866014,-422.3646348679198,-247.96269171735443,-254.77884859906877,-415.5036657612786,138.6416328835488,1513,-503.35463776578604,-471.89711624857244,-464.65714697940587,-431.5875841131486,-402.0068886797441,-375.74880853284424,-441.5420303865835,43.334752712824425
0,200,2.1240745385487876,0.3614292203958034,0.48410781224568683,0.35679205000898323,True,50,0.5,16,2,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 200}",-581.0606335796524,-563.2369160695805,-378.05681829595255,-409.8381702719555,-253.99192710507205,-262.1423221332191,-408.05446457590534,129.06160474585633,1087,-457.04733234327296,-430.8064071740512,-429.1874495078353,-399.75325101428217,-375.33152029513366,-351.1341715304497,-407.21002197750414,35.916332231451506
0,200,0.8833985328674316,0.36936326222718724,1.0616328318913777,0.15880883084693367,True,50,0.5,16,5,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 16, 'min_samples_split': 5, 'n_estimators': 200}",-581.0606335796524,-563.2369160695805,-378.05681829595255,-409.8381702719555,-253.99192710507205,-262.1423221332191,-408.05446457590534,129.06160474585633,1087,-457.04733234327296,-430.8064071740512,-429.18744950783525,-399.75325101428217,-375.33152029513366,-351.1341715304497,-407.21002197750414,35.916332231451506
0,200,1.4524086713790894,0.6147312731424506,0.723652203877767,0.4368777951306895,True,50,0.5,16,10,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 16, 'min_samples_split': 10, 'n_estimators': 200}",-581.0606335796524,-563.2369160695805,-378.05681829595255,-409.83817027195556,-253.99192710507205,-262.1423221332191,-408.05446457590534,129.06160474585633,1087,-457.04733234327296,-430.8064071740511,-429.18744950783525,-399.75325101428217,-375.33152029513366,-351.1341715304497,-407.21002197750414,35.9163322314515
0,200,1.7647465070088704,0.45588376756932764,0.5462704102198283,0.4840296364683745,True,50,0.5,16,20,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 16, 'min_samples_split': 20, 'n_estimators': 200}",-581.0606335796524,-563.2369160695805,-378.05681829595255,-409.8381702719555,-253.99192710507205,-262.1423221332191,-408.05446457590534,129.06160474585633,1087,-457.04733234327296,-430.8064071740512,-429.1874495078353,-399.75325101428217,-375.33152029513366,-351.1341715304497,-407.21002197750414,35.916332231451506
0,200,1.180543581644694,0.7214218107636751,1.1183095773061116,0.7131968559120877,True,50,0.5,16,40,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 16, 'min_samples_split': 40, 'n_estimators': 200}",-583.0303996936211,-564.0668435105723,-385.61234747484184,-412.7642169289187,-248.59680583204093,-248.89353055974533,-407.1606906666234,133.0641609002611,967,-466.1611826008419,-440.5185249455926,-439.5366515912643,-407.24751339757887,-381.3535891053046,-358.374383843595,-415.5319742473628,37.120644372853995
0,200,1.672215501467387,0.4516953265234348,0.6284168163935343,0.43391699472490414,True,50,0.5,16,80,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 16, 'min_samples_split': 80, 'n_estimators': 200}",-605.9330908477857,-575.5048375410097,-393.49095993014447,-429.44030036978296,-245.59394447550724,-240.3034221723335,-415.0444258894274,142.6567577820731,1497,-510.7429716018365,-478.28176621568343,-472.9818865655186,-438.9080020739081,-409.99907485627676,-383.49227354089396,-449.0676624756863,43.1255968054558
0,200,1.342426339785258,0.7005312421736976,0.9239807526270548,0.5866072324563726,True,50,0.5,32,2,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 32, 'min_samples_split': 2, 'n_estimators': 200}",-602.8793421224005,-574.5639674297051,-395.70780080904535,-427.8091774698687,-245.41573334812395,-265.58146397105276,-418.6595808583661,136.80883139614136,1664,-517.9207778040375,-484.87976243897043,-481.09819097726205,-444.8016287530476,-415.19983503331264,-390.20767246056596,-455.68464457786604,43.62001307010253
0,200,1.8737831910451253,0.33569472820172874,0.40889132022857666,0.32471696403256883,True,50,0.5,32,5,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 32, 'min_samples_split': 5, 'n_estimators': 200}",-602.8793421224005,-574.5639674297051,-395.70780080904535,-427.8091774698687,-245.41573334812392,-265.5814639710528,-418.6595808583661,136.80883139614136,1664,-517.9207778040375,-484.87976243897043,-481.09819097726205,-444.8016287530476,-415.19983503331264,-390.2076724605659,-455.68464457786604,43.620013070102544
0,200,1.845960299173991,0.2776380884573771,0.3471911350886027,0.30484998294444593,True,50,0.5,32,10,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 32, 'min_samples_split': 10, 'n_estimators': 200}",-602.8793421224005,-574.5639674297051,-395.70780080904535,-427.8091774698687,-245.41573334812392,-265.5814639710528,-418.6595808583661,136.80883139614136,1664,-517.9207778040375,-484.87976243897043,-481.09819097726205,-444.8016287530476,-415.19983503331264,-390.20767246056596,-455.68464457786604,43.62001307010253
0,200,0.7271073659261068,0.19749585440042722,0.8948748111724854,0.20525302121349495,True,50,0.5,32,20,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 32, 'min_samples_split': 20, 'n_estimators': 200}",-602.8793421224005,-574.5639674297051,-395.70780080904535,-427.8091774698687,-245.41573334812392,-265.5814639710528,-418.6595808583661,136.80883139614136,1664,-517.9207778040375,-484.87976243897043,-481.09819097726205,-444.8016287530476,-415.19983503331264,-390.2076724605659,-455.68464457786604,43.620013070102544
0,200,1.464217980702718,0.397038266884672,0.5033292373021444,0.39165867263011633,True,50,0.5,32,40,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 32, 'min_samples_split': 40, 'n_estimators': 200}",-602.8793421224005,-574.5639674297051,-395.70780080904535,-427.8091774698687,-245.41573334812395,-265.5814639710528,-418.6595808583661,136.80883139614133,1664,-517.9207778040375,-484.87976243897043,-481.09819097726205,-444.8016287530476,-415.19983503331264,-390.20767246056596,-455.68464457786604,43.62001307010253
0,200,1.51106595993042,0.3970250053254687,1.5629991292953491,1.972171101049361,True,50,0.5,32,80,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.5, 'min_samples_leaf': 32, 'min_samples_split': 80, 'n_estimators': 200}",-609.6408477874043,-581.1395860797682,-395.66609973008536,-435.460965953643,-242.07127233528732,-262.16993829186964,-421.02478502967625,141.02213592381145,1744,-524.9006801791105,-494.8320239900969,-488.4588789497081,-450.50581155944747,-423.46930268306556,-395.4078181597522,-462.92908592019677,44.31060844304007
0,200,3.302148222923279,2.101672667364364,1.8292972246805828,1.623301737117848,True,50,0.8,1,2,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-580.0499585667474,-544.9039609336363,-374.8518461440237,-399.94484599769555,-268.5501455236569,-354.17672952373033,-420.41291444824833,108.72464613250926,1730,-187.91547740439523,-174.95625054947016,-173.91338498056675,-162.62147012485093,-152.9507963060938,-143.8284989669507,-166.03097972205458,14.699150295055988
0,200,4.102351983388265,1.1187229085836687,1.399390459060669,1.0974241410766514,True,50,0.8,1,5,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-579.6744323268703,-545.3180860876281,-380.20915358592225,-396.8437391647619,-272.3702018881678,-346.65556000482536,-420.17852884302926,108.39268413754692,1714,-218.32363715507992,-203.3628476956947,-201.5229742412806,-190.47028815578858,-179.25500577213413,-168.21869691785005,-193.52557498963802,16.47774366336619
0,200,2.5620459715525308,1.4548068525490225,2.6162561178207397,1.2208358420710537,True,50,0.8,1,10,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-576.8733181498584,-543.7610280387916,-378.4716757413412,-400.00840481275003,-271.5015401203353,-382.6734091362724,-425.5482293332248,104.33173493091206,1874,-267.1540493432236,-253.0607837298941,-252.51570210215866,-236.09158514415753,-222.29722219659743,-208.44904966256456,-239.9280653630993,19.952713828652826
0,200,4.144514203071594,0.9507743458279262,1.1763691107432048,0.9367108443388432,True,50,0.8,1,20,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 200}",-577.9285636321398,-543.6836647355321,-381.87346756347966,-399.136046895326,-265.7649068981788,-318.60339169812715,-414.4983402371306,112.55823952254084,1471,-337.2047641210057,-316.9363025150168,-314.531343150349,-294.049397243542,-275.7248938369159,-258.3711243798149,-299.46963754110743,26.577430217201307
0,200,3.7768647273381553,1.0375767349854454,1.4669277270634968,1.055314374429087,True,50,0.8,1,40,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 40, 'n_estimators': 200}",-583.6913945877853,-550.0027253899937,-384.3756476837517,-404.70390948979286,-260.60883763998135,-326.6939339458585,-418.34607478952717,114.95926664340388,1655,-414.85000567517756,-390.1453100158704,-380.4888549394386,-354.68818243029324,-329.4500697691673,-308.0665169864363,-362.9481566360639,36.385680679051475
0,200,1.3619639078776042,0.7315065641091788,2.341222604115804,0.5161517561876812,True,50,0.8,1,80,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 80, 'n_estimators': 200}",-591.2044067487973,-563.353634214139,-394.1299357119601,-414.0697261978496,-253.5074938737122,-286.61687878287074,-417.14701258822146,126.50929880516647,1602,-487.745371744592,-459.081023627724,-447.1629084833372,-413.02485447651856,-384.5725396480471,-357.6427449695359,-424.87157382495917,44.542819970755765
0,200,2.9603569507598877,1.408786884670516,1.1788277626037598,0.9239765138956348,True,50,0.8,2,2,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-567.4192041805762,-545.8469471227507,-374.68216325759465,-387.0693479518364,-263.56382886444885,-346.04537788302616,-414.10447821003874,108.35207177040947,1458,-230.21765052337398,-214.31840176044912,-213.910358916579,-200.92117140509535,-190.19897139619604,-178.73464732369524,-204.7168668875648,16.96688962264536
0,200,2.6314146518707275,0.7692650981682485,2.0305017232894897,1.1893788452210516,True,50,0.8,2,5,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-562.803657984199,-540.1961790546229,-376.20351692597575,-384.69138120687467,-269.81786261024536,-338.00541131217454,-411.95300151568205,105.58890293739184,1409,-241.74705782807888,-225.09538886293237,-224.24268168448165,-211.00688709015338,-198.5637624966837,-187.46032334102281,-214.6860168838921,18.01243216756638
0,200,3.809465845425924,1.4956581320144724,0.9447636604309082,0.7942487668249227,True,50,0.8,2,10,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-565.4452744582612,-541.3027230010251,-377.57497112896374,-391.6572030699446,-266.32068549813647,-327.73850798831955,-411.67322752410854,108.1552737634042,1394,-286.24111522752264,-271.9158495141584,-270.5163861848849,-253.1096051614459,-239.46784500976756,-225.46790020132963,-257.7864502165182,20.709466461152267
0,200,4.096931576728821,0.8113934891792807,0.9707659482955933,0.8180351755566616,True,50,0.8,2,20,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 200}",-571.2422792532591,-540.6620227033477,-383.14911549458503,-391.18588891215967,-260.9767651765424,-323.9872243707985,-411.8672159851155,110.85409380949146,1408,-349.05622850596416,-329.9330938832006,-328.0680229939376,-305.18028357982496,-288.0735693663108,-271.10743336067225,-311.90310528165173,26.59595702356898
0,200,2.057974696159363,0.9571415070807449,2.4186866680781045,0.7069747309275944,True,50,0.8,2,40,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 40, 'n_estimators': 200}",-578.9935893863204,-548.8053955289868,-383.86716547403677,-396.9634612271146,-257.8884038149478,-311.94246105931535,-413.07674608178695,116.45819557787433,1438,-420.52751148346493,-395.8474241882795,-388.50990592914167,-361.6392262072483,-337.89508891608665,-315.80786236251447,-370.03783651445593,35.59293566991202
0,200,2.366706689198812,1.25538478862656,2.026033639907837,1.0057487929293973,True,50,0.8,2,80,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 80, 'n_estimators': 200}",-591.6448361042748,-564.3490149006215,-397.48299866219776,-412.8241331420489,-251.34641941862043,-283.6586974810196,-416.8843499514639,127.69223001850658,1594,-489.69395481170653,-461.07394753628915,-450.3341417301082,-416.0813156441398,-387.8401376315032,-360.8016529643194,-427.6375250530111,44.09940107453934
0,200,3.469725012779236,0.887651236138269,1.1005818049112956,0.8491215437307211,True,50,0.8,4,2,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-562.0543803666596,-537.7230631174153,-373.8015942272089,-389.4843008970129,-260.19954072324384,-321.32218281816444,-407.43084369161744,109.10947362305495,994,-305.8990845971163,-285.03161979459725,-284.15670811202443,-267.0175958746606,-251.68996462582243,-236.80966790898935,-271.76744015220174,22.88417742699694
0,200,1.8588133255640666,1.0515834039635537,2.209280014038086,0.9371357056096178,True,50,0.8,4,5,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-562.0543803666596,-537.7230631174153,-373.8015942272089,-389.4843008970129,-260.19954072324384,-321.32218281816444,-407.43084369161744,109.10947362305495,994,-305.8990845971163,-285.03161979459725,-284.15670811202443,-267.01759587466057,-251.68996462582243,-236.80966790898935,-271.76744015220174,22.88417742699694
0,200,2.4360353151957193,1.1325244573565019,1.7140973409016926,1.05542365022952,True,50,0.8,4,10,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-558.4216220317256,-539.9469461145422,-375.7950982231454,-385.82917594622825,-259.9559220569712,-301.03991734749457,-403.49811362001793,111.65517491399744,508,-320.29754209721494,-298.08644724309414,-298.6701760866828,-279.55950907674554,-263.81524430390573,-247.50059060778557,-284.6549182359048,24.11061082249372
0,200,2.9305218855539956,1.0143733582828776,1.2211235364278157,0.9566162605827695,True,50,0.8,4,20,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 200}",-563.6284028113454,-539.9002436171064,-380.83792271093347,-388.1819746361054,-260.4231234098196,-308.4268214053217,-406.8997480984387,111.38139856212025,944,-371.0794885312037,-347.07406213399815,-346.54368983715597,-323.1805069422159,-305.2698076767343,-286.4799755112029,-329.9379217720852,28.29840677596248
0,200,2.902073383331299,1.0762528349705471,0.9748239517211914,1.011256994693708,True,50,0.8,4,40,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 4, 'min_samples_split': 40, 'n_estimators': 200}",-571.9480245430824,-547.3270095560694,-385.4482872085047,-397.27100673747896,-257.661668485232,-306.8771971398088,-411.08886561169606,115.2423894999985,1369,-431.57908477464173,-404.552572668589,-398.4121896610106,-370.627304668665,-347.2495662213877,-325.81575282806847,-379.7060784703938,35.819203815378884
0,200,3.042892416318258,0.7638048761057253,0.7573069334030151,0.7815838251944436,True,50,0.8,4,80,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 4, 'min_samples_split': 80, 'n_estimators': 200}",-588.8105496056357,-563.2732876846212,-396.01277155572205,-414.3220788517408,-249.54761470077463,-276.7318685934297,-414.783028498654,128.4836791971206,1485,-494.2696905811419,-463.47828098445154,-454.12837796482467,-419.5303447712587,-392.48188678725444,-365.7740993634658,-431.6104467420662,43.70391787978115
0,200,2.038034955660502,0.8962669762356845,1.5677305459976196,0.9846909017903981,True,50,0.8,8,2,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 200}",-560.5243358479149,-541.996169016051,-375.97187455731193,-387.00141344637717,-257.6484191475794,-299.16925964835394,-403.71857861059806,113.30278923389001,553,-385.79251540088376,-359.59508324410336,-358.86890798809515,-333.7839331811403,-315.26368433186263,-296.3097932933971,-341.60231957324703,29.94693038319011
0,200,2.936793049176534,1.238971606181761,1.0327565272649128,0.8341420601131314,True,50,0.8,8,5,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 200}",-560.5243358479149,-541.996169016051,-375.97187455731193,-387.00141344637717,-257.64841914757943,-299.16925964835394,-403.71857861059806,113.30278923389,553,-385.79251540088376,-359.5950832441034,-358.86890798809515,-333.7839331811403,-315.26368433186263,-296.3097932933971,-341.6023195732471,29.946930383190118
0,200,3.0313530365626016,0.6702216749157267,0.9288735787073771,0.679812356434091,True,50,0.8,8,10,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 200}",-560.5243358479149,-541.996169016051,-375.97187455731193,-387.00141344637717,-257.64841914757943,-299.16925964835394,-403.71857861059806,113.30278923389,553,-385.79251540088376,-359.5950832441034,-358.86890798809515,-333.7839331811403,-315.26368433186263,-296.3097932933971,-341.6023195732471,29.946930383190118
0,200,1.6684945027033489,0.7707655080114315,1.4341873327891033,0.645801033125076,True,50,0.8,8,20,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 8, 'min_samples_split': 20, 'n_estimators': 200}",-560.346411949345,-542.7718396407831,-382.74629547919335,-387.826962648408,-255.92621740116607,-312.3914344736599,-407.00152693209264,111.56390581719764,949,-398.29926655730054,-371.4237966113718,-371.14335980457,-345.2024983560208,-323.5337914372313,-304.5441047947229,-352.3578029268695,31.610122571252038
0,200,2.138859510421753,0.6633958964461222,1.0800569454828899,0.6100025785311498,True,50,0.8,8,40,200,"{'bootstrap': True, 'max_depth': 50, 'max_features': 0.8, 'min_samples_leaf': 8, 'min_samples_split': 40, 'n_estimators': 200}",-572.5340216002056,-548.1933942921333,-381.3829979603717,-394.23206426973087,-251.21321618583488,-305.0893865429692,-408.7741801418743,117.46825580447725,1193,-443.5913168898913,-415.97114873170335,-412.31217285098205,-383.5849549253713,-359.4432066745369,-337.25392945576493,-392.02612158804163,36.00173661814557
