iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,mean_train_score,std_train_score
0,200,0.5688035090764364,0.03969545727300474,0.21262550354003906,0.043787535270420196,True,10,sqrt,32,80,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 32, 'min_samples_split': 80, 'n_estimators': 200}",-650.1737616808479,-626.2710861652245,-419.1305566266238,-479.99246452775725,-249.39349362832579,-310.6084170137582,-455.9282966070896,148.57972985799512,2524,-568.2333583823255,-531.8702469281407,-521.2830578505,-483.55056785380015,-450.922065502257,-424.88759973584513,-496.791149375478,48.96221706380013
0,200,0.638817032178243,0.08508383743330127,0.20227869351704916,0.027084650657866235,True,10,0.3,1,2,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-564.1277974947741,-564.714733216119,-390.3140855150512,-409.76542418453295,-259.6996309447358,-310.0038682194227,-416.43758992910597,115.7730458082408,1686,-287.3152970578182,-294.3551849434237,-305.54731581731176,-295.17669685229566,-286.6393217221386,-274.32554874872596,-290.55989419028566,9.572479447988261
0,200,0.6800699234008789,0.08214095201111186,0.21084141731262207,0.04627651832639149,True,10,0.3,1,5,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-570.3580531487953,-560.7073661670395,-393.49715972909615,-409.4354435145614,-258.6780271564018,-315.29599333681216,-417.9953405087844,115.60256154308861,1736,-309.52670004696046,-316.7267850560872,-325.9867221825844,-309.55856477606056,-299.29011234303965,-286.75849144720553,-307.9745626419897,12.459928007572929
0,200,0.6176439921061198,0.08028744622282935,0.20256924629211426,0.03534277397223582,True,10,0.3,1,10,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-565.9895846955881,-563.2336167610031,-386.6577898363527,-414.8536373745044,-255.2270160536621,-303.138847448135,-414.8500820282076,118.04981372322685,1617,-347.8880299703188,-348.49110231291525,-351.99214979002204,-332.76500038267835,-320.48797174738087,-303.47024311435604,-334.1824162196119,17.52404733385082
0,200,0.6646790107091268,0.06176643709390523,0.18763196468353271,0.045960207696971844,True,10,0.3,1,20,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 200}",-578.0588886848027,-565.880345004889,-389.2723271049949,-415.6684068355505,-256.02284207679844,-289.89417034007863,-415.79949667451905,123.11025532346187,1643,-394.95264804139384,-387.9044823153613,-389.55464270550897,-365.79269975650783,-347.49936889494944,-327.1650754628346,-368.81148619609263,24.75184951943161
0,200,0.6937176386515299,0.10464251907975863,0.14769629637400308,0.04442756347326615,True,10,0.3,1,40,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 40, 'n_estimators': 200}",-590.4678333746248,-572.7016397456073,-393.5426329158463,-419.80717361820444,-249.52950257255537,-363.3979170891356,-431.5744498859956,118.69939721379062,2243,-453.6667507335403,-433.7975348570938,-429.48851090121616,-404.0844443008209,-378.7814398131285,-356.17434206635903,-409.33217044535985,33.55847537141447
0,200,0.5570852756500244,0.06284802256094997,0.1566250721613566,0.05557525818169405,True,10,0.3,1,80,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 80, 'n_estimators': 200}",-613.5691809609673,-592.4431046000758,-407.4248347321572,-450.095873153656,-245.31374419704932,-336.99192353311,-440.9731101961693,131.04448934222677,2405,-516.666922956251,-486.6389595101114,-479.0310212000416,-445.1206255155297,-414.8578886462374,-388.25626209773105,-455.0952799876504,43.86529826135212
0,200,0.6748748222986857,0.08476395977556006,0.22535157203674316,0.11236442851402566,True,10,0.3,2,2,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-553.5420647923607,-559.2259279504335,-388.96000429729617,-409.22955646764683,-255.63503740172607,-322.42152725285666,-414.8356863603867,111.56030083259985,1616,-321.5526204750217,-325.12943583561963,-332.9554902777195,-315.4734284463625,-306.08459690662073,-290.7310693295713,-315.32110687848586,13.759922610512497
0,200,0.638136625289917,0.10802952827087245,0.16441468397776285,0.03883075273348363,True,10,0.3,2,5,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-558.6405632031629,-555.4020451906478,-382.4704281315445,-401.522528859675,-254.06990941979538,-313.2258701633591,-410.8885574946974,113.82750456036075,1439,-329.0585807762997,-328.11247262201726,-337.7751482263982,-319.13110430478287,-308.7551159122226,-294.8266796453108,-319.60985024783855,14.281754950378765
0,200,0.6197657982508341,0.07664557540792089,0.26242466767628986,0.10897800775828036,True,10,0.3,2,10,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-564.3156621678271,-562.0482372094893,-389.5202435090618,-407.65746383594825,-255.1150308858451,-300.94899152618046,-413.26760485572544,117.738630440556,1563,-360.61814612126955,-356.9768050694984,-361.5130881473499,-342.3984124366635,-328.69305963326866,-310.2212345217849,-343.40345765497244,18.828196202796345
0,200,0.7134542862574259,0.062200055715082726,0.13547885417938232,0.04058741871152983,True,10,0.3,2,20,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 200}",-571.3784596641824,-561.6006497419156,-388.59274699945894,-409.63757531510424,-254.5104224828507,-291.35887517238876,-412.8464548959834,120.89132686177955,1550,-404.05456835558414,-393.69780904001175,-395.2535497445672,-369.77549654717103,-353.7087498520849,-332.43318508343197,-374.8205597704752,25.48311725776158
0,200,0.6612623532613119,0.0706284998341571,0.1606200933456421,0.07640236037439202,True,10,0.3,2,40,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 2, 'min_samples_split': 40, 'n_estimators': 200}",-590.4041291056998,-574.7918221284118,-396.2869773585759,-425.14747221409084,-250.21979604763848,-340.67082281115734,-429.5868366109291,121.21184672398277,2182,-456.5975210824341,-437.4263896319595,-434.6278611759975,-406.9808860939341,-382.0295443495641,-358.42212622322774,-412.68072142618615,34.00658824059128
0,200,0.5479702552159628,0.10238328256335422,0.1799179712931315,0.05740989037295329,True,10,0.3,2,80,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 2, 'min_samples_split': 80, 'n_estimators': 200}",-614.0471174468901,-591.6143201868989,-407.5780596899971,-450.4720162273616,-245.8897780667613,-340.36298466911893,-441.6607127145046,130.40316445376575,2413,-519.1665893810375,-487.16038334308143,-480.97132569090644,-447.7907338186535,-417.64732076004515,-390.05132782598065,-457.13128013661736,43.711980165686114
