mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,mean_test_score,std_test_score,rank_test_score
36.94724694887797,10.862813816767847,7.858436306317647,0.7353684892008201,5,0.7,4,20,"{'max_depth': 5, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 20}",-552.6108787031513,-559.4444634401308,-429.58146482936235,-417.8043147444944,-247.76623625709794,-262.00260210674367,-411.5349933468301,123.37256456549402,59
36.484000285466514,10.16850393454144,8.056508183479309,0.6423121519247107,5,0.7,8,5,"{'max_depth': 5, 'max_features': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 5}",-554.0398588241858,-561.5889669874415,-430.73711358431365,-413.3061591988474,-247.57610878038332,-261.5757023235492,-411.4706516164535,124.20813855076456,57
36.39526887734731,9.378897816226969,7.645792563756307,0.6306410817919097,5,0.7,8,10,"{'max_depth': 5, 'max_features': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 10}",-554.0398588241859,-561.5889669874415,-430.73711358431365,-413.3061591988474,-247.57610878038332,-261.57570232354914,-411.4706516164535,124.20813855076459,57
35.42924459775289,10.156310227356569,7.999577681223552,0.584760842674076,5,0.7,8,20,"{'max_depth': 5, 'max_features': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 20}",-554.0823300798721,-562.7067093415282,-430.4339169103525,-413.34035239803643,-247.5627003624746,-261.9216158666809,-411.6746041598241,124.36774648873588,60
35.91071605682373,9.626443392366834,7.763068000475566,0.7031936390525946,5,0.7,16,5,"{'max_depth': 5, 'max_features': 0.7, 'min_samples_leaf': 16, 'min_samples_split': 5}",-563.813447412036,-563.0565024432249,-434.7529200345612,-406.7433064039491,-247.1045275666539,-264.04630811968536,-413.2528353300184,126.14945642306957,63
34.60302619139353,9.131674999791242,7.037833372751872,0.9052614505596578,5,0.7,16,10,"{'max_depth': 5, 'max_features': 0.7, 'min_samples_leaf': 16, 'min_samples_split': 10}",-563.813447412036,-563.0565024432249,-434.7529200345612,-406.7433064039491,-247.1045275666539,-264.04630811968536,-413.2528353300184,126.14945642306957,63
33.12559632460276,6.389233063162598,5.3273394505182905,1.8704884581230075,5,0.7,16,20,"{'max_depth': 5, 'max_features': 0.7, 'min_samples_leaf': 16, 'min_samples_split': 20}",-563.813447412036,-563.0565024432249,-434.7529200345612,-406.743306403949,-247.1045275666539,-264.04630811968536,-413.2528353300184,126.14945642306957,63
19.493992765744526,2.014128896530693,5.3668776750564575,1.6784908944393073,5,sqrt,4,5,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5}",-624.9554321439732,-632.136371321277,-449.78473708672016,-499.94923400445805,-291.1170222304752,-358.3812635199679,-476.0540100511452,126.38760367164065,140
13.49168328444163,0.8379316517541232,3.7970680395762124,0.47710424896054254,5,sqrt,4,10,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10}",-624.364494689615,-631.6167705782781,-449.6765734877576,-499.8719813952802,-291.1388019536064,-357.64719377074465,-475.71930264588036,126.27481497924754,137
11.354039192199707,1.136223076058891,3.5194358825683594,0.41230057374565915,5,sqrt,4,20,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 20}",-626.3534672938637,-633.6457585228886,-447.8555326702593,-500.72230996071085,-291.26464597619236,-353.66178688518875,-475.58391688485057,127.77219612920905,136
