mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,mean_test_score,std_test_score,rank_test_score
12.800899028778076,2.311729084084477,4.030418515205383,0.7329750275228504,5,0.5,4,5,"{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5}",-560.7330973792211,-566.3458462060469,-420.55951646071395,-424.0215850331606,-254.92343136796453,-255.18917022988344,-413.6287744461651,126.10096856293137,73
13.205689827601114,2.909824678552663,4.430798768997192,0.6147177104478372,5,0.5,4,10,"{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10}",-560.6760351063552,-566.197102792845,-420.3900282995256,-424.1720371163781,-254.84197751307104,-255.53212748014576,-413.63488471805346,126.00572940791633,75
14.377147873242697,2.5192283864703104,4.25024398167928,0.5627588696222283,5,0.5,8,2,"{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 2}",-560.7008334542157,-567.3799141285565,-420.2086569463194,-424.8896844948012,-254.51192094325165,-257.59158848281,-414.21376640832585,125.89905322770608,77
13.63278309504191,2.470846416220126,4.582042654355367,0.7130683755691889,5,0.5,8,5,"{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 5}",-560.7008334542159,-567.3799141285565,-420.2086569463194,-424.8896844948012,-254.51192094325165,-257.59158848281,-414.21376640832585,125.89905322770609,77
14.434787511825562,3.504760848491721,5.047701358795166,0.307172024679838,5,0.5,8,10,"{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 10}",-560.7008334542159,-567.3799141285565,-420.2086569463194,-424.8896844948012,-254.51192094325162,-257.59158848281,-414.21376640832574,125.8990532277061,76
15.3644011815389,3.1820799153508506,4.501884539922078,0.4439475818625624,5,0.5,16,2,"{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 16, 'min_samples_split': 2}",-569.5492401332024,-570.888599350157,-419.0279795431465,-429.9337606807329,-254.12685841223967,-257.46628858437464,-416.8321211173088,128.5190405934335,85
14.90295946598053,1.448979055480199,3.7772175470987954,0.5215342165733314,5,0.5,16,5,"{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 16, 'min_samples_split': 5}",-569.5492401332024,-570.888599350157,-419.0279795431465,-429.9337606807329,-254.12685841223967,-257.46628858437464,-416.8321211173088,128.5190405934335,85
14.761644124984741,3.208035049579763,4.661903063456218,1.1105649532587911,5,0.5,16,10,"{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 16, 'min_samples_split': 10}",-569.5492401332023,-570.888599350157,-419.0279795431465,-429.9337606807329,-254.12685841223967,-257.46628858437464,-416.8321211173088,128.51904059343346,85
19.705108880996704,5.501236730441332,5.105098009109497,0.6968641568883214,5,0.7,4,2,"{'max_depth': 5, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 2}",-546.2036454149835,-562.3002748386016,-431.8193695710986,-411.2453370070923,-254.17733701735673,-281.49426903764476,-414.5400388144629,117.54091200339296,79
20.5289781888326,5.019904852492428,5.199432810147603,0.7143579882777454,5,0.7,4,5,"{'max_depth': 5, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 5}",-546.2036454149835,-562.3002748386016,-431.8193695710986,-411.2453370070923,-254.17733701735673,-281.49426903764476,-414.5400388144629,117.54091200339296,79
20.634654839833576,4.177576156766627,5.124106844266255,0.6854380041612465,5,0.7,4,10,"{'max_depth': 5, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 10}",-546.3073604447945,-562.8244077339863,-431.7682047022267,-411.28418338934097,-254.1947899453159,-281.33740470530535,-414.61939182016164,117.69437412002601,81
21.064547896385193,5.124476374608675,5.6184152364730835,0.6736659896548406,5,0.7,8,2,"{'max_depth': 5, 'max_features': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 2}",-548.7287551496719,-563.364252106153,-432.44931107281866,-409.60999391161437,-253.77927928321864,-282.02799232657554,-414.9932639750087,118.25293317034699,84
20.860459367434185,4.952928694627299,5.783909877141316,0.5297545191745512,5,0.7,8,5,"{'max_depth': 5, 'max_features': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 5}",-548.7287551496719,-563.3642521061529,-432.44931107281866,-409.60999391161437,-253.77927928321867,-282.0279923265755,-414.99326397500863,118.25293317034698,82
20.423773248990376,3.2894625568017752,5.373279412587483,0.2996342978068435,5,0.7,8,10,"{'max_depth': 5, 'max_features': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 10}",-548.7287551496719,-563.364252106153,-432.44931107281866,-409.6099939116144,-253.77927928321867,-282.0279923265755,-414.99326397500863,118.252933170347,82
20.309229294459026,4.6639348462959385,5.4650452931722,0.21581327907184178,5,0.7,16,2,"{'max_depth': 5, 'max_features': 0.7, 'min_samples_leaf': 16, 'min_samples_split': 2}",-556.9689712277067,-567.6322637768142,-435.70058552752937,-413.75375007971934,-253.36933130085112,-281.0193372273078,-418.07403985665474,121.03749890842151,88
20.207375407218933,4.485950288440232,5.21066943804423,0.5243201963654309,5,0.7,16,5,"{'max_depth': 5, 'max_features': 0.7, 'min_samples_leaf': 16, 'min_samples_split': 5}",-556.9689712277067,-567.6322637768143,-435.70058552752937,-413.75375007971934,-253.36933130085112,-281.0193372273078,-418.0740398566548,121.03749890842154,90
18.13573384284973,3.020787164380003,3.9284867445627847,1.4153442336294946,5,0.7,16,10,"{'max_depth': 5, 'max_features': 0.7, 'min_samples_leaf': 16, 'min_samples_split': 10}",-556.9689712277067,-567.6322637768142,-435.70058552752937,-413.75375007971934,-253.36933130085112,-281.01933722730786,-418.07403985665474,121.03749890842151,88
12.56309481461843,0.4764077587893027,3.4903348286946616,1.0661202665031695,5,sqrt,4,2,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2}",-599.542773532984,-606.9582135268386,-437.64064288754366,-463.3278313945627,-283.8387811549731,-353.2888167212939,-457.4328432030327,118.29372157060034,136
10.626924196879068,0.9215435767932262,1.9110501209894817,0.31782724177169497,5,sqrt,4,5,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5}",-599.542773532984,-606.9582135268386,-437.64064288754366,-463.3278313945627,-283.83878115497316,-353.2888167212939,-457.4328432030327,118.29372157060033,136
9.077984770139059,0.6713169308574604,2.0491917928059897,0.29047069322638125,5,sqrt,4,10,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10}",-600.5753444987181,-606.4210636401655,-437.941169383089,-464.13648152115,-284.15936523416,-352.45641601864276,-457.61497338265417,118.43118889931199,138
8.609143853187561,0.22133332300363134,1.6953457196553547,0.1795313094303749,5,sqrt,8,2,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2}",-604.2250764697998,-607.3183983304878,-436.7718387301093,-467.7615317616708,-283.7694121322753,-349.8825098457825,-458.28812787835426,119.90890342377287,139
8.30842157204946,0.31317932501910645,2.354031960169474,0.5723566541593103,5,sqrt,8,5,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5}",-604.2250764697998,-607.3183983304878,-436.7718387301093,-467.7615317616708,-283.76941213227525,-349.8825098457825,-458.28812787835426,119.9089034237729,139
8.669154644012451,0.30306931847619106,1.8048415581385295,0.576455062718316,5,sqrt,8,10,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10}",-604.2250764697998,-607.3183983304878,-436.7718387301094,-467.7615317616708,-283.7694121322753,-349.8825098457825,-458.28812787835426,119.90890342377287,139
9.220923026402792,0.5500091095433663,1.772370457649231,0.353999558456978,5,sqrt,16,2,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 2}",-614.8129672597756,-611.6008586967914,-438.15919644445046,-472.778462751055,-282.765303199633,-349.70096115558687,-461.6362915845487,123.25592346728172,142
8.363489667574564,0.5529438586909595,1.7341323296229045,0.31784347785897143,5,sqrt,16,5,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 5}",-614.8129672597756,-611.6008586967914,-438.15919644445046,-472.778462751055,-282.765303199633,-349.70096115558687,-461.6362915845487,123.25592346728172,142
8.951887528101603,0.7805774844774171,2.512001077334086,0.7171781441450747,5,sqrt,16,10,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 10}",-614.8129672597756,-611.6008586967914,-438.15919644445046,-472.778462751055,-282.765303199633,-349.70096115558687,-461.6362915845487,123.25592346728172,142
12.842389980951944,3.1973799805663288,4.429190953572591,1.6228248299094208,10,0.3,4,2,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 2}",-553.2377238246798,-550.3389656954904,-386.30357630302035,-400.24078216039834,-255.97181899687794,-306.5246384051998,-408.7695842309445,112.02051977974065,58
16.08367355664571,4.376314356227401,4.78059967358907,0.7642643342623107,10,0.3,4,5,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 5}",-553.2377238246798,-550.3389656954904,-386.30357630302035,-400.24078216039834,-255.97181899687797,-306.5246384051999,-408.7695842309445,112.02051977974064,58
17.692228595415752,2.630302996199802,4.104467272758484,0.6131205185739581,10,0.3,4,10,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 10}",-553.7503299918612,-551.5430778244173,-386.3045071605461,-399.9562128470669,-256.01088692350294,-303.28388057982346,-408.4748158878696,112.87749573821782,57
14.297938346862793,2.1649183182658174,3.701246897379557,0.6599399218628383,10,0.3,8,2,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 8, 'min_samples_split': 2}",-559.323681441662,-556.17340393823,-387.7689360026086,-408.82214946151777,-254.04479332343834,-306.554344206064,-412.1145513955867,114.85936010549747,64
14.372809410095215,3.357684059427674,4.451002279917399,0.7946129285033197,10,0.3,8,5,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 8, 'min_samples_split': 5}",-559.323681441662,-556.17340393823,-387.7689360026086,-408.82214946151777,-254.0447933234384,-306.554344206064,-412.1145513955867,114.85936010549747,64
15.904619892438253,3.0860231018399027,3.7980747620264688,0.6624292672459137,10,0.3,8,10,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 8, 'min_samples_split': 10}",-559.323681441662,-556.17340393823,-387.76893600260854,-408.82214946151777,-254.04479332343834,-306.554344206064,-412.1145513955867,114.85936010549749,64
13.909183541933695,1.2631298179648158,3.9239302476247153,0.7638701279908506,10,0.3,16,2,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 16, 'min_samples_split': 2}",-575.1593428424766,-566.3504732844472,-390.0857732806393,-423.0187319507973,-251.4707510583668,-305.7709954987866,-418.64267798591897,120.99323375335823,94
14.195295373598734,2.4840686689846443,4.715657711029053,0.6809386711368917,10,0.3,16,5,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 16, 'min_samples_split': 5}",-575.1593428424766,-566.3504732844472,-390.0857732806393,-423.01873195079736,-251.4707510583668,-305.7709954987866,-418.64267798591897,120.99323375335823,94
14.15448542435964,2.6025327878129665,4.763172904650371,0.5726725653911704,10,0.3,16,10,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 16, 'min_samples_split': 10}",-575.1593428424766,-566.3504732844472,-390.0857732806393,-423.0187319507973,-251.47075105836683,-305.7709954987866,-418.64267798591897,120.99323375335821,94
21.26063859462738,6.557429266411559,6.264801104863484,1.716652538452783,10,0.5,4,2,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2}",-529.326279964204,-542.9801589755592,-391.57115003677035,-385.4119220817568,-259.1519247045349,-268.2319320978538,-396.1122279767798,111.47704209416219,1
25.45540662606557,8.369082744486263,6.424450675646464,0.9668245091824901,10,0.5,4,5,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5}",-529.326279964204,-542.9801589755592,-391.57115003677035,-385.4119220817568,-259.1519247045349,-268.2319320978538,-396.1122279767798,111.47704209416219,1
27.600553433100384,5.6583495623475795,6.132334311803182,1.136166169854933,10,0.5,4,10,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10}",-530.2989792537397,-544.1004477820757,-392.3612004247118,-383.9425758883954,-259.0089066371696,-267.8683683199988,-396.2634130510151,112.03603525913324,3
24.244589805603027,5.741406569241026,5.8747452100118,0.6120617329894543,10,0.5,8,2,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 2}",-534.775183034252,-542.0682766906741,-394.3569359522042,-390.6332908066891,-256.5778235209043,-260.7891739636819,-396.53344732806767,114.26927079190688,4
24.61130392551422,6.947623313500248,6.019979635874431,0.9223613554664755,10,0.5,8,5,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 5}",-534.775183034252,-542.0682766906741,-394.3569359522042,-390.63329080668916,-256.57782352090436,-260.78917396368195,-396.53344732806767,114.26927079190685,4
25.90429385503133,5.837072650708667,5.8487099806467695,0.8151263005986275,10,0.5,8,10,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 10}",-534.775183034252,-542.0682766906741,-394.3569359522042,-390.63329080668916,-256.5778235209043,-260.7891739636819,-396.53344732806767,114.26927079190688,4
22.800214330355328,4.7194500812111695,5.754224538803101,0.6328969965375848,10,0.5,16,2,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 16, 'min_samples_split': 2}",-546.1268668178767,-546.7572576202994,-393.31526365484876,-403.9141484450161,-254.50840548686293,-257.93381428808806,-400.42595938549863,118.53289042611209,19
22.85654143492381,6.873723486571924,6.133394559224446,0.34490280444655164,10,0.5,16,5,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 16, 'min_samples_split': 5}",-546.1268668178767,-546.7572576202994,-393.3152636548488,-403.9141484450161,-254.50840548686293,-257.93381428808806,-400.42595938549863,118.53289042611209,19
23.807523171106975,5.857834840461036,6.417071382204692,0.35268779021405555,10,0.5,16,10,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 16, 'min_samples_split': 10}",-546.1268668178767,-546.7572576202994,-393.31526365484876,-403.9141484450161,-254.50840548686293,-257.93381428808806,-400.42595938549863,118.53289042611209,19
32.654822627703346,11.633999408354192,7.117459177970886,1.0888575919943788,10,0.7,4,2,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 2}",-520.8958282736287,-557.0282152264601,-404.32604399423616,-384.3846031770916,-258.6661364576912,-300.2696197349169,-404.26174114400413,107.5086446538868,47
36.136881391207375,11.083133244798736,7.602793733278911,1.3084548195880081,10,0.7,4,5,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 5}",-520.8958282736287,-557.0282152264601,-404.32604399423616,-384.3846031770916,-258.6661364576912,-300.2696197349169,-404.26174114400413,107.5086446538868,47
38.12012950579325,9.505580478656682,7.65341333548228,1.0685139035432822,10,0.7,4,10,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 10}",-519.9076471099311,-557.1571403663123,-405.1927984976656,-384.6176401843488,-256.7488899421264,-297.8844892089348,-403.58476755155317,108.1751261302964,46
35.0309651295344,8.502788407368355,7.564045230547587,0.552426154686911,10,0.7,8,2,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 2}",-524.3196948295713,-548.7533571418265,-413.41982661150746,-386.29117962703646,-255.89276279813456,-281.76434085573425,-401.74019364396844,110.06011126463672,28
33.7903208732605,10.339850919336387,7.417825023333232,0.6713109240513822,10,0.7,8,5,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 5}",-524.3196948295713,-548.7533571418265,-413.4198266115074,-386.29117962703646,-255.89276279813456,-281.76434085573425,-401.74019364396844,110.06011126463672,28
34.89361774921417,9.695059233577197,7.276813904444377,0.49985361129713846,10,0.7,8,10,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 10}",-524.3196948295713,-548.7533571418265,-413.41982661150746,-386.29117962703646,-255.89276279813456,-281.76434085573425,-401.74019364396844,110.06011126463672,28
32.10396349430084,8.003382243017494,7.586059649785359,0.754004065865338,10,0.7,16,2,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 16, 'min_samples_split': 2}",-536.6197411993164,-550.1289259167505,-409.32306226614014,-393.92731416957287,-250.7989635042168,-273.045204748165,-402.30720196736024,115.23452559081485,31
31.23968017101288,8.606041710917266,7.210758050282796,1.5238280016436345,10,0.7,16,5,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 16, 'min_samples_split': 5}",-536.6197411993164,-550.1289259167505,-409.32306226614014,-393.9273141695728,-250.79896350421674,-273.045204748165,-402.30720196736024,115.23452559081487,31
30.16128182411194,7.432201648149981,6.005396286646525,1.9104798269517858,10,0.7,16,10,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 16, 'min_samples_split': 10}",-536.6197411993164,-550.1289259167505,-409.32306226614014,-393.9273141695728,-250.79896350421677,-273.045204748165,-402.30720196736024,115.23452559081487,31
20.106778383255005,1.089944964841815,5.168241461118062,1.2257170287315942,10,sqrt,4,2,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2}",-560.9899703750411,-564.057389345415,-389.73350769364174,-409.89360982592075,-256.266462204305,-337.8350203840483,-419.79599330472865,111.95862957081273,104
14.826096494992575,0.8028296500014204,3.9535452922185264,0.395878639446563,10,sqrt,4,5,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5}",-560.9899703750411,-564.057389345415,-389.7335076936418,-409.89360982592075,-256.266462204305,-337.8350203840483,-419.79599330472865,111.95862957081273,104
13.471989591916403,1.6496128907062526,3.413881500562032,0.4160760393150424,10,sqrt,4,10,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10}",-561.4259458083181,-563.7225224311413,-390.08191014989694,-410.9281412359209,-256.97069010146174,-335.39676001851404,-419.7543282908755,112.0794021347426,100
12.515356659889221,1.4555545950813573,3.9053367376327515,0.8093018435055072,10,sqrt,8,2,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2}",-570.8558144283281,-569.8798020953423,-389.47974302485113,-420.00240901070345,-254.75982862279054,-333.6350052545208,-423.1021004060894,116.08790226030231,109
12.913439671198526,1.7998705587964183,4.004332065582275,0.4887360454534362,10,sqrt,8,5,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5}",-570.8558144283281,-569.8798020953423,-389.47974302485113,-420.00240901070345,-254.75982862279054,-333.6350052545208,-423.1021004060894,116.08790226030231,109
13.160244345664978,1.1353243495593925,3.817638913790385,0.29224382926527476,10,sqrt,8,10,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10}",-570.8558144283281,-569.8798020953423,-389.47974302485113,-420.00240901070345,-254.75982862279054,-333.6350052545208,-423.1021004060894,116.08790226030231,109
11.937487244606018,0.7980466490588031,3.152421514193217,0.29112121247537,10,sqrt,16,2,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 2}",-589.190806120128,-583.2743211306575,-395.9387523623261,-434.6983709395589,-251.78132332989574,-338.3084159782868,-432.19866497680886,122.58140973772852,121
11.790599385897318,1.9270362648205421,3.8037859201431274,0.515771740364997,10,sqrt,16,5,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 5}",-589.190806120128,-583.2743211306575,-395.9387523623261,-434.6983709395589,-251.78132332989574,-338.3084159782868,-432.19866497680886,122.58140973772852,121
12.291879097620646,1.9025817965942382,4.063056747118632,0.5134660315706288,10,sqrt,16,10,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 10}",-589.190806120128,-583.2743211306575,-395.93875236232617,-434.6983709395589,-251.78132332989574,-338.3084159782868,-432.19866497680886,122.58140973772852,121
17.391684889793396,4.471700958182647,5.361646453539531,0.4821096901276687,20,0.3,4,2,"{'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 2}",-551.3499008184604,-548.1485328899188,-382.39443063512607,-395.863167153089,-269.6562333085283,-306.5073647446926,-408.9866049249692,108.34179378837428,60
19.594011545181274,5.9767995608280176,4.798452854156494,0.5426430367613257,20,0.3,4,5,"{'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 5}",-551.3499008184604,-548.1485328899188,-382.39443063512607,-395.8631671530891,-269.6562333085283,-306.50736474469267,-408.9866049249692,108.34179378837426,60
20.402828137079876,5.009609583787498,5.105605522791545,0.5446044714400132,20,0.3,4,10,"{'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 10}",-551.5553501251243,-548.3846720275577,-381.8255131716452,-396.84807000250424,-268.3593796533094,-299.92001467899235,-407.81549994318885,109.77708157094294,49
17.93907944361369,2.9047255630652677,4.610147873560588,0.31842864440775903,20,0.3,8,2,"{'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 8, 'min_samples_split': 2}",-558.9539258106165,-553.3464067890479,-383.97720470273725,-405.96802690797944,-263.93196268607494,-310.26398823450336,-412.74025252182656,111.55491674518662,72
16.88746114571889,3.4948248353894775,4.375609517097473,0.5050141792647894,20,0.3,8,5,"{'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 8, 'min_samples_split': 5}",-558.9539258106165,-553.3464067890478,-383.9772047027373,-405.96802690797944,-263.93196268607494,-310.26398823450336,-412.7402525218265,111.55491674518659,70
17.382163604100544,3.444598476457004,4.8094611167907715,0.659579899252023,20,0.3,8,10,"{'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 8, 'min_samples_split': 10}",-558.9539258106165,-553.3464067890478,-383.97720470273725,-405.96802690797944,-263.93196268607494,-310.26398823450336,-412.7402525218265,111.55491674518659,70
15.94046938419342,2.524567739718174,4.650652964909871,0.22061697462655136,20,0.3,16,2,"{'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 16, 'min_samples_split': 2}",-575.0967158769687,-565.0805293186007,-388.41831525233704,-422.7867794431086,-257.8749936522579,-309.4446541731735,-419.7836646194077,118.7541168286494,101
14.472952246665955,2.012768843358396,4.080199758211772,0.47848723812950394,20,0.3,16,5,"{'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 16, 'min_samples_split': 5}",-575.0967158769687,-565.0805293186007,-388.41831525233704,-422.7867794431086,-257.87499365225784,-309.4446541731735,-419.7836646194077,118.75411682864942,101
15.198973059654236,3.1971856823606006,4.815097808837891,1.69665414910202,20,0.3,16,10,"{'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 16, 'min_samples_split': 10}",-575.0967158769687,-565.0805293186007,-388.41831525233704,-422.7867794431086,-257.87499365225784,-309.4446541731735,-419.7836646194077,118.75411682864942,101
28.519609689712524,10.330074233951098,7.194549997647603,0.6062074315759342,20,0.5,4,2,"{'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2}",-529.07815723513,-542.9170280238998,-391.9297966836662,-383.0034867457587,-270.9954940964405,-272.3564349918052,-398.3800662961167,108.28954577040402,13
32.304108460744224,9.698073267088786,7.350457866986592,0.5579314031337574,20,0.5,4,5,"{'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5}",-529.07815723513,-542.9170280238998,-391.9297966836662,-383.0034867457587,-270.9954940964405,-272.3564349918052,-398.3800662961167,108.28954577040402,13
